Freq.	V(o)
Step Information: Sim=1  (Run: 1/4)
1.27350308101666e+001	(-1.01937504759378e+002dB,8.90872811443318e+001°)
1.28824955169314e+001	(-1.01837530427870e+002dB,8.90767141771472e+001°)
1.30316677845230e+001	(-1.01737556694100e+002dB,8.90660249141614e+001°)
1.31825673855641e+001	(-1.01637583571986e+002dB,8.90552119415012e+001°)
1.33352143216333e+001	(-1.01537611075766e+002dB,8.90442738290000e+001°)
1.34896288259166e+001	(-1.01437639220011e+002dB,8.90332091300125e+001°)
1.36458313658893e+001	(-1.01337668019630e+002dB,8.90220163812263e+001°)
1.38038426460289e+001	(-1.01237697489881e+002dB,8.90106941024724e+001°)
1.39636836105594e+001	(-1.01137727646376e+002dB,8.89992407965325e+001°)
1.41253754462276e+001	(-1.01037758505089e+002dB,8.89876549489452e+001°)
1.42889395851111e+001	(-1.00937790082366e+002dB,8.89759350278094e+001°)
1.44543977074593e+001	(-1.00837822394936e+002dB,8.89640794835858e+001°)
1.46217717445672e+001	(-1.00737855459912e+002dB,8.89520867488962e+001°)
1.47910838816821e+001	(-1.00637889294811e+002dB,8.89399552383206e+001°)
1.49623565609444e+001	(-1.00537923917552e+002dB,8.89276833481921e+001°)
1.51356124843621e+001	(-1.00437959346475e+002dB,8.89152694563893e+001°)
1.53108746168203e+001	(-1.00337995600345e+002dB,8.89027119221270e+001°)
1.54881661891249e+001	(-1.00238032698362e+002dB,8.88900090857440e+001°)
1.56675107010815e+001	(-1.00138070660175e+002dB,8.88771592684889e+001°)
1.58489319246112e+001	(-1.00038109505889e+002dB,8.88641607723036e+001°)
1.60324539069005e+001	(-9.99381492560758e+001dB,8.88510118796044e+001°)
1.62181009735893e+001	(-9.98381899317870e+001dB,8.88377108530607e+001°)
1.64058977319954e+001	(-9.97382315545628e+001dB,8.88242559353712e+001°)
1.65958690743757e+001	(-9.96382741464446e+001dB,8.88106453490378e+001°)
1.67880401812257e+001	(-9.95383177299865e+001dB,8.87968772961374e+001°)
1.69824365246175e+001	(-9.94383623282666e+001dB,8.87829499580903e+001°)
1.71790838715759e+001	(-9.93384079649000e+001dB,8.87688614954274e+001°)
1.73780082874938e+001	(-9.92384546640508e+001dB,8.87546100475537e+001°)
1.75792361395870e+001	(-9.91385024504446e+001dB,8.87401937325101e+001°)
1.77827941003893e+001	(-9.90385513493823e+001dB,8.87256106467319e+001°)
1.79887091512879e+001	(-9.89386013867526e+001dB,8.87108588648059e+001°)
1.81970085860999e+001	(-9.88386525890462e+001dB,8.86959364392235e+001°)
1.84077200146896e+001	(-9.87387049833694e+001dB,8.86808414001323e+001°)
1.86208713666287e+001	(-9.86387585974590e+001dB,8.86655717550844e+001°)
1.88364908948981e+001	(-9.85388134596959e+001dB,8.86501254887824e+001°)
1.90546071796325e+001	(-9.84388695991210e+001dB,8.86345005628224e+001°)
1.92752491319094e+001	(-9.83389270454501e+001dB,8.86186949154349e+001°)
1.94984459975805e+001	(-9.82389858290895e+001dB,8.86027064612222e+001°)
1.97242273611486e+001	(-9.81390459811521e+001dB,8.85865330908934e+001°)
1.99526231496889e+001	(-9.80391075334737e+001dB,8.85701726709972e+001°)
2.01836636368157e+001	(-9.79391705186300e+001dB,8.85536230436505e+001°)
2.04173794466954e+001	(-9.78392349699535e+001dB,8.85368820262660e+001°)
2.06538015581054e+001	(-9.77393009215510e+001dB,8.85199474112754e+001°)
2.08929613085405e+001	(-9.76393684083217e+001dB,8.85028169658504e+001°)
2.11348903983666e+001	(-9.75394374659757e+001dB,8.84854884316214e+001°)
2.13796208950224e+001	(-9.74395081310523e+001dB,8.84679595243920e+001°)
2.16271852372703e+001	(-9.73395804409398e+001dB,8.84502279338518e+001°)
2.18776162394956e+001	(-9.72396544338945e+001dB,8.84322913232853e+001°)
2.21309470960565e+001	(-9.71397301490616e+001dB,8.84141473292790e+001°)
2.23872113856835e+001	(-9.70398076264950e+001dB,8.83957935614242e+001°)
2.26464430759307e+001	(-9.69398869071788e+001dB,8.83772276020178e+001°)
2.29086765276778e+001	(-9.68399680330488e+001dB,8.83584470057596e+001°)
2.31739464996849e+001	(-9.67400510470143e+001dB,8.83394492994469e+001°)
2.34422881531993e+001	(-9.66401359929808e+001dB,8.83202319816655e+001°)
2.37137370566167e+001	(-9.65402229158731e+001dB,8.83007925224783e+001°)
2.39883291901950e+001	(-9.64403118616586e+001dB,8.82811283631106e+001°)
2.42661009508243e+001	(-9.63404028773720e+001dB,8.82612369156317e+001°)
2.45470891568504e+001	(-9.62404960111390e+001dB,8.82411155626342e+001°)
2.48313310529558e+001	(-9.61405913122027e+001dB,8.82207616569102e+001°)
2.51188643150959e+001	(-9.60406888309485e+001dB,8.82001725211232e+001°)
2.54097270554932e+001	(-9.59407886189308e+001dB,8.81793454474782e+001°)
2.57039578276888e+001	(-9.58408907289004e+001dB,8.81582776973879e+001°)
2.60015956316529e+001	(-9.57409952148315e+001dB,8.81369665011356e+001°)
2.63026799189540e+001	(-9.56411021319502e+001dB,8.81154090575356e+001°)
2.66072505979882e+001	(-9.55412115367639e+001dB,8.80936025335893e+001°)
2.69153480392693e+001	(-9.54413234870899e+001dB,8.80715440641393e+001°)
2.72270130807793e+001	(-9.53414380420868e+001dB,8.80492307515189e+001°)
2.75422870333818e+001	(-9.52415552622843e+001dB,8.80266596651997e+001°)
2.78612116862979e+001	(-9.51416752096158e+001dB,8.80038278414347e+001°)
2.81838293126447e+001	(-9.50417979474502e+001dB,8.79807322828993e+001°)
2.85101826750393e+001	(-9.49419235406252e+001dB,8.79573699583278e+001°)
2.88403150312662e+001	(-9.48420520554813e+001dB,8.79337378021474e+001°)
2.91742701400118e+001	(-9.47421835598962e+001dB,8.79098327141090e+001°)
2.95120922666640e+001	(-9.46423181233204e+001dB,8.78856515589138e+001°)
2.98538261891798e+001	(-9.45424558168134e+001dB,8.78611911658379e+001°)
3.01995172040203e+001	(-9.44425967130806e+001dB,8.78364483283520e+001°)
3.05492111321553e+001	(-9.43427408865118e+001dB,8.78114198037394e+001°)
3.09029543251361e+001	(-9.42428884132190e+001dB,8.77861023127092e+001°)
3.12607936712397e+001	(-9.41430393710770e+001dB,8.77604925390075e+001°)
3.16227766016840e+001	(-9.40431938397635e+001dB,8.77345871290243e+001°)
3.19889510969142e+001	(-9.39433519008005e+001dB,8.77083826913974e+001°)
3.23593656929630e+001	(-9.38435136375971e+001dB,8.76818757966133e+001°)
3.27340694878840e+001	(-9.37436791354926e+001dB,8.76550629766042e+001°)
3.31131121482593e+001	(-9.36438484818007e+001dB,8.76279407243420e+001°)
3.34965439157830e+001	(-9.35440217658555e+001dB,8.76005054934293e+001°)
3.38844156139205e+001	(-9.34441990790572e+001dB,8.75727536976867e+001°)
3.42767786546453e+001	(-9.33443805149201e+001dB,8.75446817107367e+001°)
3.46736850452534e+001	(-9.32445661691206e+001dB,8.75162858655849e+001°)
3.50751873952570e+001	(-9.31447561395475e+001dB,8.74875624541976e+001°)
3.54813389233578e+001	(-9.30449505263521e+001dB,8.74585077270759e+001°)
3.58921934645008e+001	(-9.29451494320005e+001dB,8.74291178928273e+001°)
3.63078054770104e+001	(-9.28453529613265e+001dB,8.73993891177338e+001°)
3.67282300498087e+001	(-9.27455612215859e+001dB,8.73693175253164e+001°)
3.71535229097175e+001	(-9.26457743225119e+001dB,8.73388991958970e+001°)
3.75837404288447e+001	(-9.25459923763720e+001dB,8.73081301661572e+001°)
3.80189396320564e+001	(-9.24462154980258e+001dB,8.72770064286938e+001°)
3.84591782045356e+001	(-9.23464438049845e+001dB,8.72455239315710e+001°)
3.89045144994284e+001	(-9.22466774174716e+001dB,8.72136785778707e+001°)
3.93550075455780e+001	(-9.21469164584844e+001dB,8.71814662252383e+001°)
3.98107170553500e+001	(-9.20471610538581e+001dB,8.71488826854270e+001°)
4.02717034325462e+001	(-9.19474113323300e+001dB,8.71159237238380e+001°)
4.07380277804116e+001	(-9.18476674256063e+001dB,8.70825850590592e+001°)
4.12097519097333e+001	(-9.17479294684292e+001dB,8.70488623623996e+001°)
4.16869383470339e+001	(-9.16481975986468e+001dB,8.70147512574227e+001°)
4.21696503428586e+001	(-9.15484719572836e+001dB,8.69802473194756e+001°)
4.26579518801596e+001	(-9.14487526886126e+001dB,8.69453460752167e+001°)
4.31519076827769e+001	(-9.13490399402300e+001dB,8.69100430021405e+001°)
4.36515832240170e+001	(-9.12493338631299e+001dB,8.68743335280997e+001°)
4.41570447353316e+001	(-9.11496346117825e+001dB,8.68382130308251e+001°)
4.46683592150967e+001	(-9.10499423442125e+001dB,8.68016768374437e+001°)
4.51855944374926e+001	(-9.09502572220801e+001dB,8.67647202239936e+001°)
4.57088189614879e+001	(-9.08505794107637e+001dB,8.67273384149376e+001°)
4.62381021399264e+001	(-9.07509090794439e+001dB,8.66895265826748e+001°)
4.67735141287202e+001	(-9.06512464011902e+001dB,8.66512798470493e+001°)
4.73151258961485e+001	(-9.05515915530488e+001dB,8.66125932748587e+001°)
4.78630092322643e+001	(-9.04519447161327e+001dB,8.65734618793589e+001°)
4.84172367584104e+001	(-9.03523060757140e+001dB,8.65338806197695e+001°)
4.89778819368451e+001	(-9.02526758213179e+001dB,8.64938444007757e+001°)
4.95450190804795e+001	(-9.01530541468186e+001dB,8.64533480720304e+001°)
5.01187233627277e+001	(-9.00534412505380e+001dB,8.64123864276540e+001°)
5.06990708274709e+001	(-8.99538373353455e+001dB,8.63709542057338e+001°)
5.12861383991370e+001	(-8.98542426087613e+001dB,8.63290460878226e+001°)
5.18800038928966e+001	(-8.97546572830605e+001dB,8.62866566984355e+001°)
5.24807460249778e+001	(-8.96550815753807e+001dB,8.62437806045474e+001°)
5.30884444230993e+001	(-8.95555157078313e+001dB,8.62004123150892e+001°)
5.37031796370258e+001	(-8.94559599076052e+001dB,8.61565462804439e+001°)
5.43250331492439e+001	(-8.93564144070931e+001dB,8.61121768919430e+001°)
5.49540873857630e+001	(-8.92568794440000e+001dB,8.60672984813626e+001°)
5.55904257270409e+001	(-8.91573552614647e+001dB,8.60219053204198e+001°)
5.62341325190355e+001	(-8.90578421081813e+001dB,8.59759916202699e+001°)
5.68852930843847e+001	(-8.89583402385238e+001dB,8.59295515310042e+001°)
5.75439937337163e+001	(-8.88588499126726e+001dB,8.58825791411487e+001°)
5.82103217770877e+001	(-8.87593713967450e+001dB,8.58350684771643e+001°)
5.88843655355595e+001	(-8.86599049629272e+001dB,8.57870135029476e+001°)
5.95662143529017e+001	(-8.85604508896096e+001dB,8.57384081193350e+001°)
6.02559586074364e+001	(-8.84610094615255e+001dB,8.56892461636070e+001°)
6.09536897240175e+001	(-8.83615809698915e+001dB,8.56395214089958e+001°)
6.16595001861489e+001	(-8.82621657125524e+001dB,8.55892275641953e+001°)
6.23734835482426e+001	(-8.81627639941276e+001dB,8.55383582728739e+001°)
6.30957344480200e+001	(-8.80633761261620e+001dB,8.54869071131902e+001°)
6.38263486190555e+001	(-8.79640024272787e+001dB,8.54348675973127e+001°)
6.45654229034662e+001	(-8.78646432233363e+001dB,8.53822331709426e+001°)
6.53130552647479e+001	(-8.77652988475885e+001dB,8.53289972128419e+001°)
6.60693448007603e+001	(-8.76659696408470e+001dB,8.52751530343645e+001°)
6.68343917568622e+001	(-8.75666559516484e+001dB,8.52206938789938e+001°)
6.76082975391989e+001	(-8.74673581364242e+001dB,8.51656129218846e+001°)
6.83911647281437e+001	(-8.73680765596743e+001dB,8.51099032694112e+001°)
6.91830970918944e+001	(-8.72688115941440e+001dB,8.50535579587212e+001°)
6.99841996002281e+001	(-8.71695636210045e+001dB,8.49965699572965e+001°)
7.07945784384146e+001	(-8.70703330300381e+001dB,8.49389321625210e+001°)
7.16143410212910e+001	(-8.69711202198253e+001dB,8.48806374012557e+001°)
7.24435960074998e+001	(-8.68719255979375e+001dB,8.48216784294223e+001°)
7.32824533138912e+001	(-8.67727495811327e+001dB,8.47620479315947e+001°)
7.41310241300926e+001	(-8.66735925955550e+001dB,8.47017385206003e+001°)
7.49894209332465e+001	(-8.65744550769386e+001dB,8.46407427371300e+001°)
7.58577575029193e+001	(-8.64753374708159e+001dB,8.45790530493593e+001°)
7.67361489361828e+001	(-8.63762402327289e+001dB,8.45166618525797e+001°)
7.76247116628701e+001	(-8.62771638284458e+001dB,8.44535614688411e+001°)
7.85235634610081e+001	(-8.61781087341813e+001dB,8.43897441466071e+001°)
7.94328234724291e+001	(-8.60790754368214e+001dB,8.43252020604220e+001°)
8.03526122185627e+001	(-8.59800644341526e+001dB,8.42599273105920e+001°)
8.12830516164109e+001	(-8.58810762350952e+001dB,8.41939119228794e+001°)
8.22242649947081e+001	(-8.57821113599419e+001dB,8.41271478482127e+001°)
8.31763771102681e+001	(-8.56831703406001e+001dB,8.40596269624111e+001°)
8.41395141645205e+001	(-8.55842537208396e+001dB,8.39913410659258e+001°)
8.51138038202387e+001	(-8.54853620565442e+001dB,8.39222818835982e+001°)
8.60993752184611e+001	(-8.53864959159688e+001dB,8.38524410644363e+001°)
8.70963589956091e+001	(-8.52876558800011e+001dB,8.37818101814089e+001°)
8.81048873008025e+001	(-8.51888425424282e+001dB,8.37103807312605e+001°)
8.91250938133757e+001	(-8.50900565102077e+001dB,8.36381441343457e+001°)
9.01571137605968e+001	(-8.49912984037446e+001dB,8.35650917344854e+001°)
9.12010839355921e+001	(-8.48925688571730e+001dB,8.34912147988456e+001°)
9.22571427154775e+001	(-8.47938685186422e+001dB,8.34165045178393e+001°)
9.33254300797003e+001	(-8.46951980506094e+001dB,8.33409520050524e+001°)
9.44060876285936e+001	(-8.45965581301364e+001dB,8.32645482971957e+001°)
9.54992586021448e+001	(-8.44979494491920e+001dB,8.31872843540831e+001°)
9.66050878989826e+001	(-8.43993727149601e+001dB,8.31091510586370e+001°)
9.77237220955824e+001	(-8.43008286501526e+001dB,8.30301392169234e+001°)
9.88553094656952e+001	(-8.42023179933284e+001dB,8.29502395582160e+001°)
1.00000000000001e+002	(-8.41038414992173e+001dB,8.28694427350918e+001°)
1.01157945425991e+002	(-8.40053999390497e+001dB,8.27877393235595e+001°)
1.02329299228077e+002	(-8.39069941008920e+001dB,8.27051198232212e+001°)
1.03514216667936e+002	(-8.38086247899873e+001dB,8.26215746574691e+001°)
1.04712854805091e+002	(-8.37102928291023e+001dB,8.25370941737186e+001°)
1.05925372517730e+002	(-8.36119990588792e+001dB,8.24516686436798e+001°)
1.07151930523762e+002	(-8.35137443381936e+001dB,8.23652882636674e+001°)
1.08392691402122e+002	(-8.34155295445188e+001dB,8.22779431549516e+001°)
1.09647819614320e+002	(-8.33173555742945e+001dB,8.21896233641519e+001°)
1.10917481526242e+002	(-8.32192233433027e+001dB,8.21003188636734e+001°)
1.12201845430198e+002	(-8.31211337870483e+001dB,8.20100195521899e+001°)
1.13501081567233e+002	(-8.30230878611464e+001dB,8.19187152551733e+001°)
1.14815362149690e+002	(-8.29250865417146e+001dB,8.18263957254715e+001°)
1.16144861384036e+002	(-8.28271308257719e+001dB,8.17330506439376e+001°)
1.17489755493955e+002	(-8.27292217316428e+001dB,8.16386696201108e+001°)
1.18850222743704e+002	(-8.26313602993676e+001dB,8.15432421929512e+001°)
1.20226443461743e+002	(-8.25335475911182e+001dB,8.14467578316311e+001°)
1.21618600064639e+002	(-8.24357846916197e+001dB,8.13492059363837e+001°)
1.23026877081240e+002	(-8.23380727085783e+001dB,8.12505758394117e+001°)
1.24451461177140e+002	(-8.22404127731138e+001dB,8.11508568058576e+001°)
1.25892541179419e+002	(-8.21428060401990e+001dB,8.10500380348379e+001°)
1.27350308101668e+002	(-8.20452536891035e+001dB,8.09481086605435e+001°)
1.28824955169315e+002	(-8.19477569238442e+001dB,8.08450577534072e+001°)
1.30316677845232e+002	(-8.18503169736403e+001dB,8.07408743213425e+001°)
1.31825673855643e+002	(-8.17529350933744e+001dB,8.06355473110541e+001°)
1.33352143216334e+002	(-8.16556125640583e+001dB,8.05290656094234e+001°)
1.34896288259167e+002	(-8.15583506933048e+001dB,8.04214180449707e+001°)
1.36458313658895e+002	(-8.14611508158037e+001dB,8.03125933893973e+001°)
1.38038426460291e+002	(-8.13640142938035e+001dB,8.02025803592085e+001°)
1.39636836105596e+002	(-8.12669425175978e+001dB,8.00913676174214e+001°)
1.41253754462278e+002	(-8.11699369060160e+001dB,7.99789437753595e+001°)
1.42889395851113e+002	(-8.10729989069193e+001dB,7.98652973945357e+001°)
1.44543977074595e+002	(-8.09761299977003e+001dB,7.97504169886277e+001°)
1.46217717445674e+002	(-8.08793316857877e+001dB,7.96342910255476e+001°)
1.47910838816823e+002	(-8.07826055091541e+001dB,7.95169079296083e+001°)
1.49623565609446e+002	(-8.06859530368286e+001dB,7.93982560837896e+001°)
1.51356124843623e+002	(-8.05893758694119e+001dB,7.92783238321069e+001°)
1.53108746168206e+002	(-8.04928756395961e+001dB,7.91570994820848e+001°)
1.54881661891251e+002	(-8.03964540126862e+001dB,7.90345713073383e+001°)
1.56675107010818e+002	(-8.03001126871255e+001dB,7.89107275502653e+001°)
1.58489319246114e+002	(-8.02038533950233e+001dB,7.87855564248524e+001°)
1.60324539069007e+002	(-8.01076779026842e+001dB,7.86590461195964e+001°)
1.62181009735896e+002	(-8.00115880111404e+001dB,7.85311848005464e+001°)
1.64058977319957e+002	(-7.99155855566847e+001dB,7.84019606144665e+001°)
1.65958690743759e+002	(-7.98196724114052e+001dB,7.82713616921250e+001°)
1.67880401812259e+002	(-7.97238504837206e+001dB,7.81393761517104e+001°)
1.69824365246177e+002	(-7.96281217189159e+001dB,7.80059921023789e+001°)
1.71790838715762e+002	(-7.95324880996783e+001dB,7.78711976479360e+001°)
1.73780082874941e+002	(-7.94369516466325e+001dB,7.77349808906540e+001°)
1.75792361395872e+002	(-7.93415144188750e+001dB,7.75973299352305e+001°)
1.77827941003895e+002	(-7.92461785145072e+001dB,7.74582328928879e+001°)
1.79887091512882e+002	(-7.91509460711662e+001dB,7.73176778856202e+001°)
1.81970085861002e+002	(-7.90558192665533e+001dB,7.71756530505868e+001°)
1.84077200146899e+002	(-7.89608003189598e+001dB,7.70321465446586e+001°)
1.86208713666290e+002	(-7.88658914877880e+001dB,7.68871465491178e+001°)
1.88364908948983e+002	(-7.87710950740693e+001dB,7.67406412745144e+001°)
1.90546071796328e+002	(-7.86764134209762e+001dB,7.65926189656831e+001°)
1.92752491319097e+002	(-7.85818489143295e+001dB,7.64430679069218e+001°)
1.94984459975808e+002	(-7.84874039830982e+001dB,7.62919764273357e+001°)
1.97242273611489e+002	(-7.83930810998934e+001dB,7.61393329063487e+001°)
1.99526231496892e+002	(-7.82988827814532e+001dB,7.59851257793850e+001°)
2.01836636368160e+002	(-7.82048115891200e+001dB,7.58293435437231e+001°)
2.04173794466957e+002	(-7.81108701293073e+001dB,7.56719747645245e+001°)
2.06538015581057e+002	(-7.80170610539566e+001dB,7.55130080810401e+001°)
2.08929613085408e+002	(-7.79233870609833e+001dB,7.53524322129945e+001°)
2.11348903983668e+002	(-7.78298508947095e+001dB,7.51902359671526e+001°)
2.13796208950227e+002	(-7.77364553462848e+001dB,7.50264082440686e+001°)
2.16271852372706e+002	(-7.76432032540915e+001dB,7.48609380450192e+001°)
2.18776162394959e+002	(-7.75500975041362e+001dB,7.46938144791241e+001°)
2.21309470960568e+002	(-7.74571410304237e+001dB,7.45250267706525e+001°)
2.23872113856838e+002	(-7.73643368153143e+001dB,7.43545642665199e+001°)
2.26464430759310e+002	(-7.72716878898626e+001dB,7.41824164439734e+001°)
2.29086765276782e+002	(-7.71791973341362e+001dB,7.40085729184677e+001°)
2.31739464996852e+002	(-7.70868682775143e+001dB,7.38330234517327e+001°)
2.34422881531997e+002	(-7.69947038989633e+001dB,7.36557579600318e+001°)
2.37137370566170e+002	(-7.69027074272896e+001dB,7.34767665226117e+001°)
2.39883291901954e+002	(-7.68108821413681e+001dB,7.32960393903437e+001°)
2.42661009508246e+002	(-7.67192313703440e+001dB,7.31135669945554e+001°)
2.45470891568508e+002	(-7.66277584938076e+001dB,7.29293399560524e+001°)
2.48313310529562e+002	(-7.65364669419410e+001dB,7.27433490943289e+001°)
2.51188643150963e+002	(-7.64453601956337e+001dB,7.25555854369656e+001°)
2.54097270554935e+002	(-7.63544417865674e+001dB,7.23660402292132e+001°)
2.57039578276891e+002	(-7.62637152972677e+001dB,7.21747049437597e+001°)
2.60015956316532e+002	(-7.61731843611212e+001dB,7.19815712906785e+001°)
2.63026799189543e+002	(-7.60828526623565e+001dB,7.17866312275540e+001°)
2.66072505979886e+002	(-7.59927239359881e+001dB,7.15898769697832e+001°)
2.69153480392697e+002	(-7.59028019677208e+001dB,7.13913010010471e+001°)
2.72270130807797e+002	(-7.58130905938140e+001dB,7.11908960839498e+001°)
2.75422870333822e+002	(-7.57235937009029e+001dB,7.09886552708188e+001°)
2.78612116862983e+002	(-7.56343152257771e+001dB,7.07845719146636e+001°)
2.81838293126451e+002	(-7.55452591551126e+001dB,7.05786396802841e+001°)
2.85101826750397e+002	(-7.54564295251577e+001dB,7.03708525555258e+001°)
2.88403150312666e+002	(-7.53678304213695e+001dB,7.01612048626721e+001°)
2.91742701400123e+002	(-7.52794659780009e+001dB,6.99496912699691e+001°)
2.95120922666645e+002	(-7.51913403776349e+001dB,6.97363068032732e+001°)
2.98538261891802e+002	(-7.51034578506662e+001dB,6.95210468578142e+001°)
3.01995172040208e+002	(-7.50158226747271e+001dB,6.93039072100642e+001°)
3.05492111321558e+002	(-7.49284391740569e+001dB,6.90848840297041e+001°)
3.09029543251365e+002	(-7.48413117188134e+001dB,6.88639738916755e+001°)
3.12607936712402e+002	(-7.47544447243237e+001dB,6.86411737883097e+001°)
3.16227766016844e+002	(-7.46678426502750e+001dB,6.84164811415196e+001°)
3.19889510969146e+002	(-7.45815099998412e+001dB,6.81898938150451e+001°)
3.23593656929635e+002	(-7.44954513187462e+001dB,6.79614101267377e+001°)
3.27340694878845e+002	(-7.44096711942613e+001dB,6.77310288608715e+001°)
3.31131121482598e+002	(-7.43241742541350e+001dB,6.74987492804666e+001°)
3.34965439157835e+002	(-7.42389651654556e+001dB,6.72645711396097e+001°)
3.38844156139210e+002	(-7.41540486334429e+001dB,6.70284946957577e+001°)
3.42767786546458e+002	(-7.40694294001700e+001dB,6.67905207220076e+001°)
3.46736850452539e+002	(-7.39851122432132e+001dB,6.65506505193155e+001°)
3.50751873952575e+002	(-7.39011019742283e+001dB,6.63088859286490e+001°)
3.54813389233583e+002	(-7.38174034374534e+001dB,6.60652293430537e+001°)
3.58921934645013e+002	(-7.37340215081376e+001dB,6.58196837196158e+001°)
3.63078054770109e+002	(-7.36509610908926e+001dB,6.55722525913015e+001°)
3.67282300498093e+002	(-7.35682271179701e+001dB,6.53229400786540e+001°)
3.71535229097181e+002	(-7.34858245474606e+001dB,6.50717509013268e+001°)
3.75837404288452e+002	(-7.34037583614165e+001dB,6.48186903894331e+001°)
3.80189396320569e+002	(-7.33220335638967e+001dB,6.45637644946895e+001°)
3.84591782045362e+002	(-7.32406551789342e+001dB,6.43069798013329e+001°)
3.89045144994289e+002	(-7.31596282484257e+001dB,6.40483435367863e+001°)
3.93550075455786e+002	(-7.30789578299437e+001dB,6.37878635820530e+001°)
3.98107170553506e+002	(-7.29986489944710e+001dB,6.35255484818140e+001°)
4.02717034325468e+002	(-7.29187068240587e+001dB,6.32614074542057e+001°)
4.07380277804122e+002	(-7.28391364094073e+001dB,6.29954504002545e+001°)
4.12097519097339e+002	(-7.27599428473730e+001dB,6.27276879129426e+001°)
4.16869383470345e+002	(-7.26811312383980e+001dB,6.24581312858819e+001°)
4.21696503428592e+002	(-7.26027066838682e+001dB,6.21867925215706e+001°)
4.26579518801602e+002	(-7.25246742833984e+001dB,6.19136843392077e+001°)
4.31519076827775e+002	(-7.24470391320458e+001dB,6.16388201820408e+001°)
4.36515832240176e+002	(-7.23698063174556e+001dB,6.13622142242223e+001°)
4.41570447353323e+002	(-7.22929809169378e+001dB,6.10838813771490e+001°)
4.46683592150973e+002	(-7.22165679944796e+001dB,6.08038372952606e+001°)
4.51855944374933e+002	(-7.21405725976945e+001dB,6.05220983812725e+001°)
4.57088189614886e+002	(-7.20649997547105e+001dB,6.02386817908193e+001°)
4.62381021399271e+002	(-7.19898544710007e+001dB,5.99536054364833e+001°)
4.67735141287209e+002	(-7.19151417261583e+001dB,5.96668879911881e+001°)
4.73151258961492e+002	(-7.18408664706207e+001dB,5.93785488909299e+001°)
4.78630092322650e+002	(-7.17670336223433e+001dB,5.90886083368284e+001°)
4.84172367584111e+002	(-7.16936480634296e+001dB,5.87970872964726e+001°)
4.89778819368458e+002	(-7.16207146367190e+001dB,5.85040075045427e+001°)
4.95450190804802e+002	(-7.15482381423369e+001dB,5.82093914626863e+001°)
5.01187233627284e+002	(-7.14762233342118e+001dB,5.79132624386313e+001°)
5.06990708274716e+002	(-7.14046749165631e+001dB,5.76156444645168e+001°)
5.12861383991377e+002	(-7.13335975403637e+001dB,5.73165623344245e+001°)
5.18800038928974e+002	(-7.12629957997831e+001dB,5.70160416010956e+001°)
5.24807460249785e+002	(-7.11928742286152e+001dB,5.67141085718182e+001°)
5.30884444231001e+002	(-7.11232372966954e+001dB,5.64107903034722e+001°)
5.37031796370266e+002	(-7.10540894063135e+001dB,5.61061145967196e+001°)
5.43250331492446e+002	(-7.09854348886262e+001dB,5.58001099893303e+001°)
5.49540873857638e+002	(-7.09172780000755e+001dB,5.54928057486347e+001°)
5.55904257270417e+002	(-7.08496229188186e+001dB,5.51842318630953e+001°)
5.62341325190363e+002	(-7.07824737411747e+001dB,5.48744190329932e+001°)
5.68852930843855e+002	(-7.07158344780943e+001dB,5.45633986602247e+001°)
5.75439937337171e+002	(-7.06497090516579e+001dB,5.42512028372076e+001°)
5.82103217770886e+002	(-7.05841012916083e+001dB,5.39378643348957e+001°)
5.88843655355603e+002	(-7.05190149319245e+001dB,5.36234165899056e+001°)
5.95662143529025e+002	(-7.04544536074419e+001dB,5.33078936907576e+001°)
6.02559586074373e+002	(-7.03904208505248e+001dB,5.29913303632392e+001°)
6.09536897240184e+002	(-7.03269200877986e+001dB,5.26737619548976e+001°)
6.16595001861497e+002	(-7.02639546369464e+001dB,5.23552244186723e+001°)
6.23734835482435e+002	(-7.02015277035764e+001dB,5.20357542956794e+001°)
6.30957344480209e+002	(-7.01396423781667e+001dB,5.17153886971629e+001°)
6.38263486190565e+002	(-7.00783016330925e+001dB,5.13941652856287e+001°)
6.45654229034672e+002	(-7.00175083197427e+001dB,5.10721222551806e+001°)
6.53130552647489e+002	(-6.99572651657299e+001dB,5.07492983110780e+001°)
6.60693448007613e+002	(-6.98975747722014e+001dB,5.04257326485392e+001°)
6.68343917568631e+002	(-6.98384396112555e+001dB,5.01014649308134e+001°)
6.76082975391999e+002	(-6.97798620234684e+001dB,4.97765352665498e+001°)
6.83911647281447e+002	(-6.97218442155374e+001dB,4.94509841864915e+001°)
6.91830970918954e+002	(-6.96643882580451e+001dB,4.91248526195242e+001°)
6.99841996002291e+002	(-6.96074960833487e+001dB,4.87981818681127e+001°)
7.07945784384156e+002	(-6.95511694836006e+001dB,4.84710135831593e+001°)
7.16143410212920e+002	(-6.94954101089022e+001dB,4.81433897383189e+001°)
7.24435960075009e+002	(-6.94402194655972e+001dB,4.78153526038083e+001°)
7.32824533138923e+002	(-6.93855989147063e+001dB,4.74869447197493e+001°)
7.41310241300937e+002	(-6.93315496705078e+001dB,4.71582088690832e+001°)
7.49894209332475e+002	(-6.92780727992673e+001dB,4.68291880501013e+001°)
7.58577575029203e+002	(-6.92251692181181e+001dB,4.64999254486300e+001°)
7.67361489361839e+002	(-6.91728396940961e+001dB,4.61704644099175e+001°)
7.76247116628712e+002	(-6.91210848433313e+001dB,4.58408484102635e+001°)
