time	V(6)	V(n006)
Step Information: Vdc=-500m  (Run: 1/3)
4.498862187718983e-003	-5.298836e+000	-4.928577e-001
4.518393437718983e-003	-6.645362e+000	-6.152038e-001
4.537924687718982e-003	-7.974678e+000	-7.358171e-001
4.557455937718982e-003	-9.266800e+000	-8.528835e-001
4.576987187718981e-003	-1.050229e+001	-9.646422e-001
4.596518437718981e-003	-1.166253e+001	-1.069412e+000
4.606284062718981e-003	-1.220889e+001	-1.118679e+000
4.616049687718980e-003	-1.272791e+001	-1.165618e+000
4.625815312718980e-003	-1.319195e+001	-1.210518e+000
4.628805078383122e-003	-1.328096e+001	-1.223774e+000
4.630423788623665e-003	-1.329723e+001	-1.230780e+000
4.631191471880887e-003	-1.330014e+001	-1.234067e+000
4.632199748748408e-003	-1.330328e+001	-1.238351e+000
4.633487094759661e-003	-1.330641e+001	-1.243778e+000
4.634810992698089e-003	-1.330896e+001	-1.249299e+000
4.637458788574946e-003	-1.331279e+001	-1.260182e+000
4.640273737897627e-003	-1.331566e+001	-1.271487e+000
4.645903636542990e-003	-1.331930e+001	-1.293396e+000
4.651030678955495e-003	-1.332125e+001	-1.312402e+000
4.660796303955495e-003	-1.332310e+001	-1.346201e+000
4.670561928955494e-003	-1.332409e+001	-1.377176e+000
4.680327553955494e-003	-1.332456e+001	-1.404849e+000
4.690093178955494e-003	-1.332478e+001	-1.429117e+000
4.699858803955494e-003	-1.332491e+001	-1.449887e+000
4.709624428955493e-003	-1.332498e+001	-1.467083e+000
4.719390053955493e-003	-1.332502e+001	-1.480638e+000
4.729155678955493e-003	-1.332504e+001	-1.490503e+000
4.738921303955493e-003	-1.332505e+001	-1.496640e+000
4.748686928955493e-003	-1.332505e+001	-1.499025e+000
4.758452553955492e-003	-1.332505e+001	-1.497650e+000
4.768218178955492e-003	-1.332504e+001	-1.492521e+000
4.777983803955492e-003	-1.332503e+001	-1.483656e+000
4.787749428955492e-003	-1.332499e+001	-1.471088e+000
4.797515053955492e-003	-1.332493e+001	-1.454866e+000
4.807280678955491e-003	-1.332482e+001	-1.435050e+000
4.817046303955491e-003	-1.332462e+001	-1.411714e+000
4.826811928955491e-003	-1.332424e+001	-1.384947e+000
4.836577553955491e-003	-1.332345e+001	-1.354849e+000
4.846343178955491e-003	-1.332167e+001	-1.321534e+000
4.856108803955490e-003	-1.331698e+001	-1.285126e+000
4.865874428955490e-003	-1.330502e+001	-1.246076e+000
4.871257289808466e-003	-1.328862e+001	-1.223435e+000
4.873933084133409e-003	-1.326953e+001	-1.211794e+000
4.875916345966693e-003	-1.324009e+001	-1.202996e+000
4.877959405101407e-003	-1.318702e+001	-1.193807e+000
4.880088096335410e-003	-1.310752e+001	-1.184115e+000
4.882093092303040e-003	-1.301637e+001	-1.174869e+000
4.884548730237189e-003	-1.289471e+001	-1.163394e+000
4.887143530235991e-003	-1.276125e+001	-1.151069e+000
4.900597058355229e-003	-1.203352e+001	-1.084315e+000
4.919038438949757e-003	-1.096626e+001	-9.865809e-001
4.938569688949756e-003	-9.757879e+000	-8.761111e-001
4.958100938949756e-003	-8.485579e+000	-7.599843e-001
4.977632188949755e-003	-7.168477e+000	-6.399471e-001
4.997163438949755e-003	-5.826383e+000	-5.178049e-001
5.016694688949754e-003	-4.479506e+000	-3.953950e-001
5.036225938949754e-003	-3.148167e+000	-2.745583e-001
5.045991563949754e-003	-2.494655e+000	-2.152997e-001
5.055757188949754e-003	-1.852628e+000	-1.571126e-001
5.065522813949753e-003	-1.224801e+000	-1.002160e-001
5.075288438949753e-003	-6.164216e-001	-4.482416e-002
5.085054063949753e-003	-2.893274e-002	8.893933e-003
5.094041153928023e-003	5.035680e-001	5.683039e-002
5.099364431611687e-003	8.150220e-001	8.436281e-002
5.105442036949245e-003	1.157384e+000	1.148672e-001
5.111728991315089e-003	1.496275e+000	1.453622e-001
5.121494616315089e-003	2.000926e+000	1.907120e-001
5.131260241315089e-003	2.479290e+000	2.336752e-001
5.141025866315089e-003	2.927472e+000	2.738770e-001
5.150791491315089e-003	3.343840e+000	3.111661e-001
5.160557116315088e-003	3.726870e+000	3.454022e-001
5.170322741315088e-003	4.075128e+000	3.764563e-001
5.180088366315088e-003	4.387311e+000	4.042117e-001
5.189853991315088e-003	4.662249e+000	4.285638e-001
5.199619616315087e-003	4.898911e+000	4.494210e-001
5.209385241315087e-003	5.096408e+000	4.667048e-001
5.219150866315087e-003	5.254001e+000	4.803502e-001
5.228916491315087e-003	5.371097e+000	4.903058e-001
5.238682116315087e-003	5.447258e+000	4.965340e-001
5.248447741315086e-003	5.482198e+000	4.990115e-001
5.258213366315086e-003	5.475789e+000	4.977290e-001
5.267978991315086e-003	5.428055e+000	4.926912e-001
5.277744616315086e-003	5.339178e+000	4.839172e-001
5.287510241315086e-003	5.209494e+000	4.714400e-001
5.297275866315085e-003	5.039492e+000	4.553064e-001
5.307041491315085e-003	4.829815e+000	4.355773e-001
5.316807116315085e-003	4.581255e+000	4.123269e-001
5.326572741315085e-003	4.294748e+000	3.856427e-001
5.336338366315085e-003	3.971377e+000	3.556252e-001
5.346103991315084e-003	3.612364e+000	3.223872e-001
5.355869616315084e-003	3.219067e+000	2.860540e-001
5.365635241315084e-003	2.792981e+000	2.467623e-001
5.375400866315084e-003	2.335734e+000	2.046599e-001
5.385166491315084e-003	1.849101e+000	1.599053e-001
5.394932116315083e-003	1.335091e+000	1.126670e-001
5.404697741315083e-003	7.964894e-001	6.312275e-002
5.414463366315083e-003	2.433338e-001	1.157614e-002
5.421791595107070e-003	-1.846694e-001	-2.827535e-002
5.425671774764898e-003	-4.260073e-001	-4.985449e-002
5.430334281716654e-003	-7.236250e-001	-7.625817e-002
5.437386154728411e-003	-1.170521e+000	-1.168270e-001
5.443780912525477e-003	-1.581370e+000	-1.542743e-001
5.453546537525477e-003	-2.220176e+000	-2.125216e-001
5.463312162525476e-003	-2.869768e+000	-2.717346e-001
5.482843412525476e-003	-4.195806e+000	-3.925119e-001
5.502374662525475e-003	-5.541358e+000	-5.149059e-001
5.521905912525475e-003	-6.886279e+000	-6.370757e-001
5.541437162525475e-003	-8.210367e+000	-7.571837e-001
5.560968412525474e-003	-9.493717e+000	-8.734235e-001
5.580499662525474e-003	-1.071702e+001	-9.840466e-001
5.600030912525473e-003	-1.186183e+001	-1.087389e+000
5.609796537525473e-003	-1.239931e+001	-1.135840e+000
5.619562162525473e-003	-1.291351e+001	-1.182194e+000
5.624869966089500e-003	-1.316993e+001	-1.206433e+000
5.627474544050835e-003	-1.326644e+001	-1.217996e+000
5.628494419153482e-003	-1.328598e+001	-1.222453e+000
5.629579273157894e-003	-1.329367e+001	-1.227151e+000
5.631189504298135e-003	-1.330007e+001	-1.234053e+000
5.632966215275957e-003	-1.330497e+001	-1.241568e+000
5.635401351879662e-003	-1.330984e+001	-1.251724e+000
5.638282582109753e-003	-1.331374e+001	-1.263505e+000
5.642206136274118e-003	-1.331723e+001	-1.279152e+000
5.646256749534770e-003	-1.331952e+001	-1.294768e+000
5.652585640967789e-003	-1.332166e+001	-1.318069e+000
5.660201387800657e-003	-1.332312e+001	-1.344383e+000
5.669967012800657e-003	-1.332407e+001	-1.375382e+000
5.679732637800657e-003	-1.332453e+001	-1.403260e+000
5.689498262800657e-003	-1.332477e+001	-1.427738e+000
5.699263887800656e-003	-1.332490e+001	-1.448724e+000
5.709029512800656e-003	-1.332497e+001	-1.466139e+000
5.718795137800656e-003	-1.332502e+001	-1.479918e+000
5.728560762800656e-003	-1.332504e+001	-1.490008e+000
5.738326387800656e-003	-1.332505e+001	-1.496373e+000
5.748092012800655e-003	-1.332505e+001	-1.498987e+000
5.757857637800655e-003	-1.332505e+001	-1.497842e+000
5.767623262800655e-003	-1.332504e+001	-1.492940e+000
5.777388887800655e-003	-1.332503e+001	-1.484302e+000
5.787154512800655e-003	-1.332500e+001	-1.471959e+000
5.796920137800654e-003	-1.332494e+001	-1.455958e+000
5.806685762800654e-003	-1.332483e+001	-1.436358e+000
5.816451387800654e-003	-1.332464e+001	-1.413235e+000
5.826217012800654e-003	-1.332427e+001	-1.386674e+000
5.835982637800653e-003	-1.332352e+001	-1.356776e+000
5.845748262800653e-003	-1.332182e+001	-1.323653e+000
5.855513887800653e-003	-1.331743e+001	-1.287430e+000
5.865279512800653e-003	-1.330741e+001	-1.248643e+000
5.869470129344048e-003	-1.329719e+001	-1.231146e+000
5.872690062830943e-003	-1.328078e+001	-1.217247e+000
5.874784338765845e-003	-1.325972e+001	-1.208037e+000
5.876635689622674e-003	-1.322441e+001	-1.199775e+000
5.878799621717642e-003	-1.315723e+001	-1.189989e+000
5.881294791870755e-003	-1.305347e+001	-1.178558e+000
5.883433993320015e-003	-1.295090e+001	-1.168623e+000
5.886055152264905e-003	-1.281778e+001	-1.156272e+000
5.895240696582483e-003	-1.232938e+001	-1.111436e+000
5.912492075082399e-003	-1.135378e+001	-1.022049e+000
5.932023325082398e-003	-1.017094e+001	-9.138525e-001
5.951554575082398e-003	-8.917978e+000	-7.994307e-001
5.971085825082398e-003	-7.613712e+000	-6.805054e-001
5.990617075082397e-003	-6.277758e+000	-5.588651e-001
6.010148325082397e-003	-4.930220e+000	-4.363393e-001
6.029679575082396e-003	-3.591412e+000	-3.147711e-001
6.039445200082396e-003	-2.931623e+000	-2.549188e-001
6.049210825082396e-003	-2.281615e+000	-1.959890e-001
6.058976450082396e-003	-1.643961e+000	-1.382033e-001
6.068742075082395e-003	-1.021523e+000	-8.177938e-002
6.078507700082395e-003	-4.193741e-001	-2.679187e-002
6.085333694628302e-003	-1.256196e-002	1.061428e-002
6.092041028272629e-003	3.857662e-001	4.644572e-002
6.096619407212988e-003	6.578798e-001	7.033866e-002
6.101696143763543e-003	9.495713e-001	9.621444e-002
6.107017702161379e-003	1.242582e+000	1.225517e-001
6.116783327161379e-003	1.759843e+000	1.690450e-001
6.126548952161378e-003	2.252165e+000	2.132832e-001
6.136314577161378e-003	2.715118e+000	2.548367e-001
6.146080202161378e-003	3.147041e+000	2.935493e-001
6.155845827161378e-003	3.546337e+000	3.292750e-001
6.165611452161377e-003	3.911543e+000	3.618796e-001
6.175377077161377e-003	4.241283e+000	3.912402e-001
6.185142702161377e-003	4.534328e+000	4.172465e-001
6.194908327161377e-003	4.789575e+000	4.398004e-001
6.204673952161377e-003	5.006068e+000	4.588171e-001
6.214439577161376e-003	5.182995e+000	4.742250e-001
6.224205202161376e-003	5.319693e+000	4.859662e-001
6.233970827161376e-003	5.415648e+000	4.939964e-001
6.243736452161376e-003	5.470500e+000	4.982855e-001
6.253502077161376e-003	5.484046e+000	4.988172e-001
6.263267702161375e-003	5.456235e+000	4.955896e-001
6.273033327161375e-003	5.387174e+000	4.886148e-001
6.282798952161375e-003	5.277125e+000	4.779191e-001
6.292564577161375e-003	5.126503e+000	4.635428e-001
6.302330202161375e-003	4.935878e+000	4.455399e-001
6.312095827161374e-003	4.705968e+000	4.239781e-001
6.321861452161374e-003	4.437641e+000	3.989388e-001
6.331627077161374e-003	4.131911e+000	3.705160e-001
6.341392702161374e-003	3.789932e+000	3.388168e-001
6.351158327161374e-003	3.412996e+000	3.039605e-001
6.360923952161373e-003	3.002534e+000	2.660783e-001
6.370689577161373e-003	2.560109e+000	2.253127e-001
6.380455202161373e-003	2.087420e+000	1.818172e-001
6.390220827161373e-003	1.586336e+000	1.357555e-001
6.399986452161372e-003	1.059111e+000	8.730098e-002
6.409752077161372e-003	5.113019e-001	3.675428e-002
6.417174163392628e-003	8.222304e-002	-3.116596e-003
6.426939788392628e-003	-5.056322e-001	-5.709654e-002
6.431382117512515e-003	-7.859728e-001	-8.219340e-002
6.436816947527661e-003	-1.134015e+000	-1.134832e-001
6.443018036576332e-003	-1.531983e+000	-1.497770e-001
6.452783661576332e-003	-2.169912e+000	-2.079387e-001
6.462549286576332e-003	-2.818637e+000	-2.670752e-001
6.482080536576331e-003	-4.143515e+000	-3.877521e-001
6.501611786576331e-003	-5.488682e+000	-5.101175e-001
6.521143036576331e-003	-6.834006e+000	-6.323306e-001
6.540674286576330e-003	-8.159286e+000	-7.525533e-001
6.560205536576330e-003	-9.444594e+000	-8.689774e-001
6.579736786576329e-003	-1.067059e+001	-9.798518e-001
6.599268036576329e-003	-1.181880e+001	-1.083509e+000
6.609033661576329e-003	-1.235824e+001	-1.132139e+000
6.618799286576329e-003	-1.287289e+001	-1.178598e+000
6.625414202999298e-003	-1.318740e+001	-1.208823e+000
6.628071560697662e-003	-1.327450e+001	-1.220598e+000
6.629311607214155e-003	-1.329196e+001	-1.225994e+000
6.630091118755203e-003	-1.329602e+001	-1.229355e+000
6.631102923227351e-003	-1.329981e+001	-1.233685e+000
6.632522252808044e-003	-1.330390e+001	-1.239699e+000
6.635019266662452e-003	-1.330917e+001	-1.250142e+000
6.637651553033449e-003	-1.331300e+001	-1.260942e+000
6.641789302716170e-003	-1.331692e+001	-1.277511e+000
6.645571286905999e-003	-1.331921e+001	-1.292164e+000
6.651823505473457e-003	-1.332147e+001	-1.315350e+000
6.658735803762936e-003	-1.332291e+001	-1.339483e+000
6.668501428762936e-003	-1.332396e+001	-1.370912e+000
6.678267053762936e-003	-1.332448e+001	-1.399290e+000
6.688032678762936e-003	-1.332474e+001	-1.424285e+000
6.697798303762935e-003	-1.332488e+001	-1.445800e+000
6.707563928762935e-003	-1.332496e+001	-1.463756e+000
6.717329553762935e-003	-1.332501e+001	-1.478084e+000
6.727095178762935e-003	-1.332504e+001	-1.488731e+000
6.736860803762935e-003	-1.332505e+001	-1.495656e+000
6.746626428762934e-003	-1.332505e+001	-1.498835e+000
6.756392053762934e-003	-1.332505e+001	-1.498253e+000
6.766157678762934e-003	-1.332505e+001	-1.493915e+000
6.775923303762934e-003	-1.332503e+001	-1.485836e+000
6.785688928762934e-003	-1.332500e+001	-1.474046e+000
6.795454553762933e-003	-1.332495e+001	-1.458590e+000
6.805220178762933e-003	-1.332485e+001	-1.439526e+000
6.814985803762933e-003	-1.332468e+001	-1.416926e+000
6.824751428762933e-003	-1.332434e+001	-1.390875e+000
6.834517053762933e-003	-1.332367e+001	-1.361471e+000
6.844282678762932e-003	-1.332221e+001	-1.328825e+000
6.854048303762932e-003	-1.331849e+001	-1.293059e+000
6.863813928762932e-003	-1.330900e+001	-1.254569e+000
6.869954390475132e-003	-1.329477e+001	-1.229033e+000
6.872911379076947e-003	-1.327905e+001	-1.216280e+000
6.875050293111483e-003	-1.325550e+001	-1.206855e+000
6.876955517555334e-003	-1.321626e+001	-1.198337e+000
6.879127547669442e-003	-1.314466e+001	-1.188492e+000
6.881870620804521e-003	-1.302624e+001	-1.175889e+000
6.884199048286492e-003	-1.291264e+001	-1.165039e+000
6.886766751592970e-003	-1.278108e+001	-1.152888e+000
6.904623867282430e-003	-1.180775e+001	-1.063626e+000
6.924155117282430e-003	-1.065691e+001	-9.582824e-001
6.943686367282429e-003	-9.429987e+000	-8.461661e-001
6.963217617282429e-003	-8.144068e+000	-7.288432e-001
6.982748867282429e-003	-6.818481e+000	-6.080781e-001
7.002280117282428e-003	-5.473172e+000	-4.856876e-001
7.021811367282428e-003	-4.128403e+000	-3.635123e-001
7.041342617282427e-003	-2.804485e+000	-2.433899e-001
7.051108242282427e-003	-2.156672e+000	-1.846651e-001
7.060873867282427e-003	-1.521727e+000	-1.271271e-001
7.070639492282427e-003	-9.027207e-001	-7.099257e-002
7.080405117282427e-003	-3.072615e-001	-1.634309e-002
7.087463002597897e-003	1.111601e-001	2.215473e-002
7.091507544704076e-003	3.545516e-001	4.369405e-002
7.096387998557968e-003	6.461405e-001	6.913864e-002
7.101357255447575e-003	9.301867e-001	9.448455e-002
7.107457035678286e-003	1.266058e+000	1.246611e-001
7.117222660678286e-003	1.782609e+000	1.710906e-001
7.126988285678286e-003	2.273639e+000	2.152115e-001
7.136753910678285e-003	2.735226e+000	2.566405e-001
7.146519535678285e-003	3.165717e+000	2.952217e-001
7.156285160678285e-003	3.563510e+000	3.308098e-001
7.166050785678285e-003	3.927149e+000	3.632710e-001
7.175816410678285e-003	4.255264e+000	3.924830e-001
7.185582035678284e-003	4.546630e+000	4.183359e-001
7.195347660678284e-003	4.800153e+000	4.407324e-001
7.205113285678284e-003	5.014883e+000	4.595883e-001
7.214878910678284e-003	5.190014e+000	4.748324e-001
7.224644535678284e-003	5.324888e+000	4.864075e-001
7.234410160678283e-003	5.419000e+000	4.942699e-001
7.244175785678283e-003	5.471997e+000	4.983902e-001
7.253941410678283e-003	5.483683e+000	4.987527e-001
7.263707035678283e-003	5.454013e+000	4.953562e-001
7.273472660678283e-003	5.383101e+000	4.882133e-001
7.283238285678282e-003	5.271217e+000	4.773511e-001
7.293003910678282e-003	5.118782e+000	4.628103e-001
7.302769535678282e-003	4.926373e+000	4.446457e-001
7.312535160678282e-003	4.694715e+000	4.229257e-001
7.322300785678282e-003	4.424683e+000	3.977320e-001
7.332066410678281e-003	4.117295e+000	3.691595e-001
7.341832035678281e-003	3.773715e+000	3.373156e-001
7.351597660678281e-003	3.395240e+000	3.023203e-001
7.361363285678281e-003	2.983305e+000	2.643052e-001
7.371128910678280e-003	2.539480e+000	2.234134e-001
7.380894535678280e-003	2.065473e+000	1.797989e-001
7.390660160678280e-003	1.563159e+000	1.336257e-001
7.400425785678280e-003	1.034822e+000	8.506776e-002
7.410191410678280e-003	4.864133e-001	3.443934e-002
7.417340672081395e-003	7.264056e-002	-4.010644e-003
7.427106297081395e-003	-5.167134e-001	-5.805727e-002
7.432087661049641e-003	-8.312794e-001	-8.623479e-002
7.437455622251093e-003	-1.174894e+000	-1.171898e-001
7.443938807007917e-003	-1.591523e+000	-1.552077e-001
7.453704432007917e-003	-2.230591e+000	-2.134710e-001
7.463470057007916e-003	-2.880350e+000	-2.726997e-001
7.483001307007916e-003	-4.206631e+000	-3.934973e-001
7.502532557007916e-003	-5.552260e+000	-5.158969e-001
7.522063807007915e-003	-6.897093e+000	-6.380574e-001
7.541595057007915e-003	-8.220932e+000	-7.581413e-001
7.561126307007914e-003	-9.503874e+000	-8.743426e-001
7.580657557007914e-003	-1.072661e+001	-9.849133e-001
7.600188807007914e-003	-1.187071e+001	-1.088191e+000
7.609954432007913e-003	-1.240780e+001	-1.136604e+000
7.619720057007913e-003	-1.292053e+001	-1.182892e+000
7.625425011473253e-003	-1.319244e+001	-1.208900e+000
7.627764583551295e-003	-1.327189e+001	-1.219264e+000
7.628874451061306e-003	-1.328934e+001	-1.224103e+000
7.629651441589278e-003	-1.329406e+001	-1.227462e+000
7.630656632483639e-003	-1.329827e+001	-1.231779e+000
7.631682079986068e-003	-1.330164e+001	-1.236147e+000
7.633732974990926e-003	-1.330675e+001	-1.244792e+000
7.635770795143671e-003	-1.331048e+001	-1.253259e+000
7.638806028209779e-003	-1.331431e+001	-1.265631e+000
7.642223751304487e-003	-1.331719e+001	-1.279196e+000
7.647833745954810e-003	-1.332016e+001	-1.300691e+000
7.653492457643000e-003	-1.332189e+001	-1.321269e+000
7.663258082643000e-003	-1.332342e+001	-1.354315e+000
7.673023707643000e-003	-1.332423e+001	-1.384468e+000
7.682789332643000e-003	-1.332462e+001	-1.411292e+000
7.692554957643000e-003	-1.332482e+001	-1.434686e+000
7.702320582642999e-003	-1.332493e+001	-1.454562e+000
7.712086207642999e-003	-1.332499e+001	-1.470845e+000
7.721851832642999e-003	-1.332502e+001	-1.483475e+000
7.731617457642999e-003	-1.332504e+001	-1.492403e+000
7.741383082642999e-003	-1.332505e+001	-1.497595e+000
7.751148707642998e-003	-1.332505e+001	-1.499033e+000
7.760914332642998e-003	-1.332505e+001	-1.496711e+000
7.770679957642998e-003	-1.332504e+001	-1.490637e+000
7.780445582642998e-003	-1.332502e+001	-1.480835e+000
7.790211207642997e-003	-1.332498e+001	-1.467341e+000
7.799976832642997e-003	-1.332491e+001	-1.450207e+000
7.809742457642997e-003	-1.332478e+001	-1.429496e+000
7.819508082642998e-003	-1.332455e+001	-1.405286e+000
7.829273707642998e-003	-1.332409e+001	-1.377669e+000
7.839039332642997e-003	-1.332314e+001	-1.346749e+000
7.848804957642997e-003	-1.332091e+001	-1.312642e+000
