time	V(file_1)	V(file_1)-V(wh_2)	V(wh_2)
2.438239999999999e+000	5.224802e-001	8.970520e-001	-3.745718e-001
2.438559999999997e+000	4.595218e-001	6.961520e-001	-2.366302e-001
2.439000000000000e+000	3.729540e-001	4.410181e-001	-6.806412e-002
2.439064000000000e+000	2.970252e-001	3.578703e-001	-6.084504e-002
2.439191999999999e+000	1.451677e-001	1.729450e-001	-2.777736e-002
2.439447999999998e+000	-1.585474e-001	-2.250275e-001	6.648009e-002
2.439959999999996e+000	-7.659775e-001	-1.019082e+000	2.531040e-001
2.440000000000000e+000	-8.134330e-001	-1.074188e+000	2.607549e-001
2.440080000000009e+000	-7.610559e-001	-1.015382e+000	2.543260e-001
2.440240000000026e+000	-6.563016e-001	-8.828844e-001	2.265828e-001
2.440560000000060e+000	-4.467932e-001	-6.018173e-001	1.550241e-001
2.441000000000000e+000	-1.587190e-001	-2.262976e-001	6.757863e-002
2.441064000000007e+000	-1.329822e-001	-1.906125e-001	5.763027e-002
2.441192000000020e+000	-8.150870e-002	-9.356956e-002	1.206086e-002
2.441448000000047e+000	2.143838e-002	1.392704e-001	-1.178320e-001
2.441960000000102e+000	2.273325e-001	6.023444e-001	-3.750119e-001
2.442000000000000e+000	2.434180e-001	6.289733e-001	-3.855553e-001
2.443000000000000e+000	4.462830e-001	8.304429e-001	-3.841599e-001
2.443063999999836e+000	4.054106e-001	7.710021e-001	-3.655915e-001
2.443191999999509e+000	3.236656e-001	6.042030e-001	-2.805373e-001
2.443447999998854e+000	1.601759e-001	1.982714e-001	-3.809550e-002
2.443959999997544e+000	-1.668037e-001	-6.087281e-001	4.419244e-001
2.444000000000000e+000	-1.923490e-001	-6.539524e-001	4.616034e-001
2.444080000004911e+000	-1.662542e-001	-6.117469e-001	4.454927e-001
2.444240000014734e+000	-1.140646e-001	-4.900333e-001	3.759687e-001
2.444560000034379e+000	-9.685389e-003	-2.063293e-001	1.966439e-001
2.445000000000000e+000	1.338360e-001	1.563289e-001	-2.249292e-002
2.445064000003929e+000	1.415453e-001	1.652173e-001	-2.367208e-002
2.445192000011787e+000	1.569638e-001	1.860371e-001	-2.907333e-002
2.445960000058935e+000	2.494747e-001	3.244270e-001	-7.495230e-002
2.446000000000000e+000	2.542930e-001	3.304950e-001	-7.620199e-002
2.446079999882129e+000	2.611821e-001	3.452969e-001	-8.411483e-002
2.446239999646388e+000	2.749603e-001	3.932221e-001	-1.182618e-001
2.446559999174906e+000	3.025168e-001	5.088545e-001	-2.063377e-001
2.447000000000000e+000	3.404070e-001	6.543750e-001	-3.139680e-001
2.447063999905704e+000	3.253345e-001	6.256922e-001	-3.003576e-001
2.447191999717111e+000	2.951895e-001	5.332035e-001	-2.380140e-001
2.447447999339925e+000	2.348996e-001	2.952063e-001	-6.030676e-002
2.447959998585554e+000	1.143197e-001	-1.772231e-001	2.915427e-001
2.448000000000000e+000	1.048990e-001	-2.010689e-001	3.059679e-001
2.448080002828892e+000	9.485752e-002	-1.846036e-001	2.794611e-001
2.448240008486677e+000	7.477458e-002	-9.030125e-002	1.650758e-001
2.448560019802246e+000	3.460867e-002	1.645661e-001	-1.299575e-001
2.449000000000000e+000	-2.061500e-002	4.698406e-001	-4.904556e-001
2.449064002263114e+000	-8.007579e-003	4.799044e-001	-4.879120e-001
2.449192006789341e+000	1.720726e-002	4.934680e-001	-4.762608e-001
2.449960033946708e+000	1.684963e-001	5.457946e-001	-3.772983e-001
2.450000000000000e+000	1.763690e-001	5.509742e-001	-3.746052e-001
2.450079932106584e+000	2.008878e-001	5.702786e-001	-3.693908e-001
2.450239796319753e+000	2.499253e-001	5.968076e-001	-3.468823e-001
2.450559524746090e+000	3.480004e-001	6.368100e-001	-2.888096e-001
2.451000000000000e+000	4.831140e-001	7.007888e-001	-2.176748e-001
2.451063945685267e+000	4.476052e-001	6.694192e-001	-2.218140e-001
2.451191837055802e+000	3.765877e-001	6.173651e-001	-2.407774e-001
2.451959185279012e+000	-4.951775e-002	3.524980e-001	-4.020157e-001
2.452000000000000e+000	-7.218200e-002	3.343271e-001	-4.065091e-001
2.452081629441977e+000	-5.438123e-002	3.296386e-001	-3.840198e-001
2.452244888325930e+000	-1.877969e-002	2.688184e-001	-2.875980e-001
2.452571406093836e+000	5.242338e-002	9.294309e-002	-4.051971e-002
2.453000000000000e+000	1.458860e-001	-9.869529e-002	2.445813e-001
2.453065303553581e+000	1.682965e-001	-7.760811e-002	2.459047e-001
2.453195910660743e+000	2.131176e-001	-3.882097e-002	2.519386e-001
2.454000000000000e+000	4.890610e-001	1.864437e-001	3.026173e-001
2.454040893392563e+000	4.482723e-001	1.516325e-001	2.966399e-001
2.454122680177688e+000	3.666950e-001	9.956485e-002	2.671302e-001
2.454286253747940e+000	2.035404e-001	4.443254e-002	1.591078e-001
2.454613400888443e+000	-1.227690e-001	-3.115817e-002	-9.161080e-002
2.455000000000000e+000	-5.083780e-001	-1.716773e-001	-3.367008e-001
2.455065429428101e+000	-4.816982e-001	-1.552408e-001	-3.264574e-001
2.455196288284302e+000	-4.283385e-001	-1.485658e-001	-2.797727e-001
2.455458005996704e+000	-3.216192e-001	-1.722676e-001	-1.493516e-001
2.455981441421509e+000	-1.081805e-001	-2.145398e-001	1.063593e-001
2.456000000000000e+000	-1.006130e-001	-2.115138e-001	1.109008e-001
2.456037117156983e+000	-9.669513e-002	-2.043853e-001	1.076901e-001
2.456111351470948e+000	-8.885941e-002	-1.805210e-001	9.166158e-002
2.456259820098878e+000	-7.318795e-002	-1.043217e-001	3.113376e-002
2.456556757354739e+000	-4.184503e-002	7.211490e-002	-1.139599e-001
2.457000000000000e+000	4.941000e-003	3.080692e-001	-3.031282e-001
2.457178162353517e+000	-3.263950e-002	2.682735e-001	-3.009129e-001
2.457890811767583e+000	-1.829615e-001	1.011597e-001	-2.841212e-001
2.458000000000000e+000	-2.059930e-001	7.658702e-002	-2.825800e-001
2.458095019921875e+000	-1.940105e-001	5.408041e-002	-2.480909e-001
2.458285059765626e+000	-1.700455e-001	-6.167424e-002	-1.083713e-001
2.458665139453129e+000	-1.221156e-001	-3.549810e-001	2.328654e-001
2.459000000000000e+000	-7.988800e-002	-5.537546e-001	4.738666e-001
2.459076015937501e+000	-6.437026e-002	-5.123910e-001	4.480208e-001
2.459228047812502e+000	-3.333478e-002	-3.680752e-001	3.347404e-001
2.459532111562503e+000	2.873619e-002	-8.857368e-003	3.759356e-002
2.460000000000000e+000	1.242500e-001	5.039983e-001	-3.797483e-001
2.460060812750000e+000	1.313443e-001	5.015508e-001	-3.702065e-001
2.460182438250001e+000	1.455329e-001	4.715461e-001	-3.260132e-001
2.460425689250002e+000	1.739101e-001	3.684945e-001	-1.945845e-001
2.460912191250005e+000	2.306644e-001	1.594402e-001	7.122425e-002
2.461000000000000e+000	2.409080e-001	1.421350e-001	9.877300e-002
2.461097300400001e+000	1.958187e-001	1.209579e-001	7.486082e-002
2.461291901200001e+000	1.056401e-001	1.266581e-001	-2.101799e-002
2.461681102800004e+000	-7.471708e-002	1.787521e-001	-2.534692e-001
2.462000000000000e+000	-2.224950e-001	1.811689e-001	-4.036639e-001
2.462077840320000e+000	-2.590533e-001	1.168997e-001	-3.759530e-001
2.462233520960001e+000	-3.321700e-001	-7.681844e-002	-2.553515e-001
2.462544882240003e+000	-4.784033e-001	-5.369265e-001	5.852322e-002
2.463000000000000e+000	-6.921530e-001	-1.164356e+000	4.722029e-001
2.463062272256000e+000	-6.415295e-001	-1.108106e+000	4.665770e-001
2.463186816768001e+000	-5.402825e-001	-9.809336e-001	4.406511e-001
2.463934083840005e+000	6.719925e-002	-1.462734e-001	2.134726e-001
2.464000000000000e+000	1.207850e-001	-8.161753e-002	2.024025e-001
2.464099635609601e+000	1.167418e-001	-7.584829e-002	1.925901e-001
2.464298906828802e+000	1.086554e-001	-4.501136e-002	1.536667e-001
2.464697449267204e+000	9.248251e-002	3.249444e-002	5.998806e-002
2.465000000000000e+000	8.020500e-002	7.534573e-002	4.859275e-003
2.465079708487680e+000	6.402712e-002	6.140438e-002	2.622745e-003
2.465239125463041e+000	3.167138e-002	3.871126e-002	-7.039879e-003
2.465557959413763e+000	-3.304012e-002	-1.047492e-003	-3.199263e-002
2.466000000000000e+000	-1.227580e-001	-5.995930e-002	-6.279870e-002
2.466063766790144e+000	-6.597418e-002	-9.822115e-003	-5.615207e-002
2.466191300370433e+000	4.759345e-002	7.327504e-002	-2.568159e-002
2.466446367531010e+000	2.747287e-001	2.132763e-001	6.145239e-002
2.466956501852165e+000	7.289993e-001	4.947543e-001	2.342449e-001
2.467000000000000e+000	7.677340e-001	5.257018e-001	2.420322e-001
2.467086996295671e+000	6.999967e-001	4.618573e-001	2.381394e-001
2.467260988887011e+000	5.645220e-001	3.427097e-001	2.218123e-001
2.467608974069693e+000	2.935728e-001	1.127537e-001	1.808191e-001
2.468000000000000e+000	-1.088900e-002	-1.526592e-001	1.417702e-001
2.468069597036537e+000	-1.203359e-002	-1.399837e-001	1.279501e-001
2.468208791109609e+000	-1.432278e-002	-8.022575e-002	6.590297e-002
2.468487179255754e+000	-1.890115e-002	8.289937e-002	-1.018005e-001
2.469000000000000e+000	-2.733500e-002	3.688210e-001	-3.961560e-001
2.469055677629229e+000	2.537106e-002	4.103527e-001	-3.849817e-001
2.469167032887687e+000	1.307832e-001	4.631069e-001	-3.323237e-001
2.469389743404603e+000	3.416074e-001	5.072991e-001	-1.656916e-001
2.469835164438436e+000	7.632559e-001	5.804806e-001	1.827753e-001
2.470000000000000e+000	9.192940e-001	6.532250e-001	2.660690e-001
2.470089084206766e+000	8.117485e-001	5.646237e-001	2.471248e-001
2.470267252620299e+000	5.966576e-001	4.282914e-001	1.683661e-001
2.470623589447365e+000	1.664756e-001	1.943766e-001	-2.790098e-002
2.471000000000000e+000	-2.879400e-001	-8.678590e-002	-2.011541e-001
2.471071267365413e+000	-2.835172e-001	-9.623043e-002	-1.872867e-001
2.471213802096240e+000	-2.746714e-001	-1.492627e-001	-1.254088e-001
2.471498871557893e+000	-2.569800e-001	-2.974574e-001	4.047740e-002
2.472000000000000e+000	-2.258800e-001	-5.411147e-001	3.152347e-001
2.472057013892330e+000	-1.845631e-001	-5.010339e-001	3.164709e-001
2.472171041676992e+000	-1.019292e-001	-4.241996e-001	3.222705e-001
2.472855208384959e+000	3.938741e-001	1.606977e-002	3.778043e-001
2.473000000000000e+000	4.988020e-001	1.135289e-001	3.852731e-001
2.473091222227729e+000	4.852951e-001	9.767088e-002	3.876242e-001
2.473273666683187e+000	4.582813e-001	6.097195e-002	3.973093e-001
2.473638555594103e+000	4.042536e-001	-1.701215e-002	4.212658e-001
2.474000000000000e+000	3.507360e-001	-9.006882e-002	4.408048e-001
2.474072977782183e+000	3.547790e-001	-7.464555e-002	4.294246e-001
2.474218933346549e+000	3.628651e-001	-1.610211e-002	3.789672e-001
2.474510844475282e+000	3.790373e-001	1.342508e-001	2.447865e-001
2.475000000000000e+000	4.061370e-001	3.707860e-001	3.535100e-002
2.475058382225747e+000	3.904769e-001	3.582771e-001	3.219979e-002
2.475175146677240e+000	3.591565e-001	3.416729e-001	1.748362e-002
2.475408675580226e+000	2.965159e-001	3.241429e-001	-2.762701e-002
2.475875733386198e+000	1.712347e-001	2.915559e-001	-1.203213e-001
2.476000000000000e+000	1.379020e-001	2.732472e-001	-1.353452e-001
2.476093411561195e+000	2.394639e-001	3.889224e-001	-1.494585e-001
2.476280234683583e+000	4.425877e-001	6.496308e-001	-2.070431e-001
2.476653880928361e+000	8.488353e-001	1.197265e+000	-3.484297e-001
2.477000000000000e+000	1.225154e+000	1.679779e+000	-4.546250e-001
2.477074729248955e+000	1.108359e+000	1.540920e+000	-4.325619e-001
2.477224187746867e+000	8.747676e-001	1.210152e+000	-3.353843e-001
2.477523104742689e+000	4.075857e-001	4.866043e-001	-7.901860e-002
2.478000000000000e+000	-3.377610e-001	-6.352808e-001	2.975198e-001
2.478059783399164e+000	-2.903702e-001	-5.818333e-001	2.914631e-001
2.478179350197493e+000	-1.955885e-001	-4.589008e-001	2.633123e-001
2.478418483794151e+000	-6.025128e-003	-1.845202e-001	1.784951e-001
2.478896750987466e+000	3.731016e-001	3.673066e-001	5.795038e-003
2.479000000000000e+000	4.549480e-001	4.711231e-001	-1.617506e-002
2.479095653438663e+000	3.972904e-001	4.108418e-001	-1.355144e-002
2.479286960315990e+000	2.819752e-001	2.849282e-001	-2.952958e-003
2.479669574070642e+000	5.134482e-002	2.846643e-002	2.287839e-002
2.480000000000000e+000	-1.478280e-001	-1.885083e-001	4.068031e-002
2.480076522750931e+000	-1.729808e-001	-2.042265e-001	3.124567e-002
2.480229568252792e+000	-2.232864e-001	-2.132612e-001	-1.002522e-002
2.480535659256514e+000	-3.238976e-001	-2.058532e-001	-1.180444e-001
2.481000000000000e+000	-4.765250e-001	-2.094211e-001	-2.671039e-001
2.481061218200744e+000	-4.694152e-001	-2.139005e-001	-2.555147e-001
2.481183654602233e+000	-4.551955e-001	-2.532820e-001	-2.019136e-001
2.481428527405210e+000	-4.267563e-001	-3.834200e-001	-4.333628e-002
2.481918273011166e+000	-3.698777e-001	-6.464020e-001	2.765243e-001
2.482000000000000e+000	-3.603860e-001	-6.672380e-001	3.068520e-001
2.482097949121191e+000	-2.151037e-001	-5.245351e-001	3.094314e-001
2.482293847363573e+000	7.546104e-002	-2.442823e-001	3.197433e-001
2.482685643848337e+000	6.565905e-001	3.118980e-001	3.446924e-001
2.483000000000000e+000	1.122857e+000	7.624532e-001	3.604038e-001
2.483078359296953e+000	1.020289e+000	6.850718e-001	3.352176e-001
2.483235077890859e+000	8.151541e-001	5.893286e-001	2.258255e-001
2.483548515078670e+000	4.048837e-001	4.631372e-001	-5.825354e-002
2.484000000000000e+000	-1.860830e-001	2.398535e-001	-4.259365e-001
2.484062687437562e+000	-1.469080e-001	2.670415e-001	-4.139495e-001
2.484188062312687e+000	-6.855797e-002	2.902313e-001	-3.587893e-001
2.484940311563433e+000	4.015422e-001	2.805374e-001	1.210048e-001
2.485000000000000e+000	4.388430e-001	2.970725e-001	1.417705e-001
2.485100000000000e+000	3.547435e-001	2.398766e-001	1.148669e-001
2.485300000000000e+000	1.865445e-001	1.782159e-001	8.328649e-003
2.485700000000000e+000	-1.498535e-001	9.794015e-002	-2.477936e-001
2.486000000000000e+000	-4.021520e-001	-5.850464e-003	-3.963015e-001
2.486080000000000e+000	-3.475921e-001	2.377030e-002	-3.713624e-001
2.486240000000000e+000	-2.384725e-001	2.526815e-002	-2.637406e-001
2.486560000000000e+000	-2.023312e-002	-3.408380e-002	1.385068e-002
2.487000000000000e+000	2.798460e-001	-7.322434e-002	3.530703e-001
2.487064000000000e+000	2.718399e-001	-6.689960e-002	3.387395e-001
2.487192000000000e+000	2.558276e-001	-1.726782e-002	2.730954e-001
2.487448000000000e+000	2.238030e-001	1.378220e-001	8.598101e-002
2.487960000000000e+000	1.597538e-001	4.442478e-001	-2.844940e-001
2.488000000000000e+000	1.547500e-001	4.544321e-001	-2.996821e-001
2.488080000000000e+000	1.583397e-001	4.613642e-001	-3.030246e-001
2.488239999999999e+000	1.655190e-001	4.829676e-001	-3.174486e-001
2.488559999999997e+000	1.798778e-001	5.345305e-001	-3.546527e-001
2.489000000000000e+000	1.996210e-001	5.997376e-001	-4.001166e-001
2.489064000000000e+000	2.053807e-001	5.911881e-001	-3.858074e-001
2.489191999999999e+000	2.169002e-001	5.371629e-001	-3.202626e-001
2.489447999999998e+000	2.399392e-001	3.733705e-001	-1.334313e-001
2.489959999999996e+000	2.860171e-001	4.953386e-002	2.364833e-001
2.490000000000000e+000	2.896170e-001	3.796855e-002	2.516485e-001
2.490080000000008e+000	2.306729e-001	-3.964797e-003	2.346377e-001
2.490240000000025e+000	1.127848e-001	-4.844511e-002	1.612299e-001
2.490560000000059e+000	-1.229916e-001	-9.487887e-002	-2.811269e-002
2.491000000000000e+000	-4.471840e-001	-1.876926e-001	-2.594914e-001
2.491064000000007e+000	-4.536141e-001	-2.053406e-001	-2.482735e-001
2.491192000000020e+000	-4.664742e-001	-2.695855e-001	-1.968887e-001
2.491448000000048e+000	-4.921946e-001	-4.417751e-001	-5.041947e-002
2.491960000000102e+000	-5.436352e-001	-7.832157e-001	2.395805e-001
2.492000000000000e+000	-5.476540e-001	-7.991234e-001	2.514695e-001
2.492079999999795e+000	-4.866399e-001	-7.195786e-001	2.329387e-001
2.492239999999386e+000	-3.646118e-001	-5.175829e-001	1.529711e-001
2.492559999998568e+000	-1.205554e-001	-6.726458e-002	-5.329087e-002
2.493000000000000e+000	2.150220e-001	5.203674e-001	-3.053454e-001
2.493063999999836e+000	2.026769e-001	5.008488e-001	-2.981718e-001
2.493191999999509e+000	1.779867e-001	4.432996e-001	-2.653129e-001
2.493447999998854e+000	1.286064e-001	3.002568e-001	-1.716504e-001
2.493959999997544e+000	2.984568e-002	1.605023e-002	1.379545e-002
2.494000000000000e+000	2.213000e-002	7.319357e-004	2.139806e-002
2.494080000004911e+000	3.307360e-002	2.333279e-002	9.740809e-003
2.494240000014734e+000	5.496080e-002	9.552553e-002	-4.056473e-002
2.494560000034379e+000	9.873521e-002	2.690542e-001	-1.703189e-001
2.495000000000000e+000	1.589250e-001	4.878050e-001	-3.288800e-001
2.495064000003929e+000	1.934522e-001	5.124438e-001	-3.189915e-001
2.495192000011787e+000	2.625067e-001	5.362029e-001	-2.736962e-001
2.495448000027503e+000	4.006156e-001	5.452003e-001	-1.445847e-001
2.495960000058935e+000	6.768335e-001	5.657854e-001	1.110481e-001
2.496000000000000e+000	6.984130e-001	5.768849e-001	1.215281e-001
2.496079999882130e+000	6.265053e-001	5.155302e-001	1.109750e-001
2.496239999646388e+000	4.826898e-001	4.172554e-001	6.543438e-002
2.496559999174906e+000	1.950589e-001	2.470886e-001	-5.202970e-002
2.497000000000000e+000	-2.004350e-001	-4.862294e-003	-1.955727e-001
2.497063999905703e+000	-1.948296e-001	-8.989364e-003	-1.858403e-001
2.497191999717110e+000	-1.836189e-001	-4.235905e-002	-1.412598e-001
2.497447999339925e+000	-1.611974e-001	-1.470115e-001	-1.418590e-002
2.497959998585554e+000	-1.163545e-001	-3.537673e-001	2.374128e-001
2.498000000000000e+000	-1.128510e-001	-3.605789e-001	2.477279e-001
2.498080002828892e+000	-6.186392e-002	-2.923123e-001	2.304484e-001
2.498240008486677e+000	4.011025e-002	-1.157710e-001	1.558813e-001
2.498560019802246e+000	2.440586e-001	2.805076e-001	-3.644902e-002
2.499000000000000e+000	5.244650e-001	7.959205e-001	-2.714554e-001
2.499064002263113e+000	4.721378e-001	7.307304e-001	-2.585925e-001
2.499192006789341e+000	3.674835e-001	5.671566e-001	-1.996731e-001
2.499448015841796e+000	1.581749e-001	1.899070e-001	-3.173218e-002
2.499960033946707e+000	-2.604424e-001	-5.612179e-001	3.007754e-001
2.500000000000000e+000	-2.931180e-001	-6.075120e-001	3.143940e-001
2.500079932106585e+000	-2.528145e-001	-5.460830e-001	2.932685e-001
2.500239796319756e+000	-1.722074e-001	-3.742866e-001	2.020792e-001
2.500559524746096e+000	-1.099331e-002	2.219919e-002	-3.319250e-002
2.501000000000000e+000	2.111040e-001	5.324872e-001	-3.213832e-001
2.501063945685268e+000	2.145432e-001	5.199512e-001	-3.054080e-001
2.501191837055805e+000	2.214216e-001	4.536395e-001	-2.322179e-001
2.501447619796877e+000	2.351783e-001	2.586158e-001	-2.343742e-002
2.501959185279022e+000	2.626919e-001	-1.273955e-001	3.900873e-001
2.502000000000000e+000	2.648870e-001	-1.425425e-001	4.074295e-001
2.502081629441955e+000	1.922244e-001	-1.877523e-001	3.799767e-001
2.502244888325865e+000	4.689917e-002	-2.153750e-001	2.622742e-001
2.502571406093686e+000	-2.437513e-001	-2.044156e-001	-3.933570e-002
2.503000000000000e+000	-6.252650e-001	-2.379050e-001	-3.873600e-001
2.503065303553564e+000	-5.748388e-001	-1.967017e-001	-3.781370e-001
2.503195910660693e+000	-4.739863e-001	-1.379025e-001	-3.360839e-001
2.503457124874949e+000	-2.722814e-001	-5.389163e-002	-2.183898e-001
2.503979553303462e+000	1.311284e-001	1.185599e-001	1.256852e-002
2.504000000000000e+000	1.469170e-001	1.298011e-001	1.711589e-002
2.504040893393075e+000	1.759105e-001	1.618701e-001	1.404039e-002
2.504122680179226e+000	2.338976e-001	2.350404e-001	-1.142798e-003
2.504286253751527e+000	3.498718e-001	4.065937e-001	-5.672191e-002
2.504613400896130e+000	5.818201e-001	7.675405e-001	-1.857204e-001
2.505000000000000e+000	8.559200e-001	1.167743e+000	-3.118229e-001
2.505065429428921e+000	7.469112e-001	1.051779e+000	-3.048679e-001
2.505196288286762e+000	5.288937e-001	8.020641e-001	-2.731704e-001
2.505458006002444e+000	9.285865e-002	2.774767e-001	-1.846180e-001
2.505981441433808e+000	-7.792115e-001	-7.682140e-001	-1.099748e-002
2.506000000000000e+000	-8.101310e-001	-8.022171e-001	-7.913876e-003
2.506037117132383e+000	-7.932866e-001	-7.866687e-001	-6.617844e-003
2.506111351397151e+000	-7.595976e-001	-7.594499e-001	-1.477222e-004
2.506259819926685e+000	-6.922198e-001	-7.165048e-001	2.428506e-002
2.506556756985754e+000	-5.574641e-001	-6.403180e-001	8.285387e-002
2.507000000000000e+000	-3.563120e-001	-5.155260e-001	1.592140e-001
2.507059387411814e+000	-3.707694e-001	-5.284261e-001	1.576567e-001
2.507178162235441e+000	-3.996843e-001	-5.500929e-001	1.504086e-001
2.507415711882696e+000	-4.575141e-001	-5.859766e-001	1.284624e-001
2.507890811177207e+000	-5.731738e-001	-6.568350e-001	8.366124e-002
2.508000000000000e+000	-5.997550e-001	-6.772902e-001	7.753517e-002
2.508095019858902e+000	-5.566845e-001	-6.322438e-001	7.555928e-002
2.508285059576706e+000	-4.705435e-001	-5.380982e-001	6.755470e-002
2.508665139012315e+000	-2.982615e-001	-3.462666e-001	4.800514e-002
2.509000000000000e+000	-1.464760e-001	-1.806741e-001	3.419808e-002
2.509076015887122e+000	-1.869501e-001	-2.220854e-001	3.513534e-002
2.509228047661365e+000	-2.678981e-001	-3.071415e-001	3.924332e-002
2.509532111209852e+000	-4.297944e-001	-4.798134e-001	5.001898e-002
2.510000000000000e+000	-6.789180e-001	-7.440714e-001	6.515340e-002
2.510060812709697e+000	-6.404486e-001	-7.139996e-001	7.355104e-002
2.510182438129092e+000	-5.635096e-001	-6.759548e-001	1.124451e-001
2.510425688967881e+000	-4.096318e-001	-6.377462e-001	2.281144e-001
2.510912190645460e+000	-1.018762e-001	-5.639265e-001	4.620503e-001
2.511000000000000e+000	-4.632900e-002	-5.326249e-001	4.862959e-001
2.511097300335516e+000	-2.607671e-002	-4.737021e-001	4.476254e-001
2.511291901006547e+000	1.442786e-002	-2.781434e-001	2.925713e-001
2.511681102348610e+000	9.543701e-002	1.787831e-001	-8.334612e-002
2.512000000000000e+000	1.618130e-001	4.880530e-001	-3.262400e-001
2.513000000000000e+000	-9.440100e-002	2.412912e-001	-3.356922e-001
2.513062272214730e+000	-8.686040e-002	2.469184e-001	-3.337788e-001
2.513186816644190e+000	-7.177918e-002	2.531824e-001	-3.249616e-001
2.513934083220951e+000	1.870807e-002	2.664076e-001	-2.476996e-001
2.514000000000000e+000	2.669000e-002	2.706246e-001	-2.439346e-001
2.514099635543568e+000	-3.440213e-002	1.793899e-001	-2.137920e-001
2.514298906630704e+000	-1.565864e-001	-6.236186e-002	-9.422453e-002
2.514697448804977e+000	-4.009549e-001	-5.944991e-001	1.935442e-001
2.515000000000000e+000	-5.864660e-001	-9.493592e-001	3.628932e-001
2.515079708434854e+000	-5.234715e-001	-8.814748e-001	3.580033e-001
2.515239125304563e+000	-3.974826e-001	-7.343598e-001	3.368772e-001
2.515557959043981e+000	-1.455048e-001	-4.278260e-001	2.823212e-001
2.516000000000000e+000	2.038450e-001	-1.112249e-002	2.149675e-001
2.516063766747884e+000	1.833113e-001	-2.369162e-002	2.070029e-001
2.516191300243651e+000	1.422438e-001	-2.824664e-002	1.704905e-001
2.516446367235185e+000	6.010894e-002	-5.969763e-003	6.607871e-002
2.516956501218254e+000	-1.041608e-001	3.681603e-002	-1.409769e-001
2.517000000000000e+000	-1.181680e-001	3.214045e-002	-1.503084e-001
2.517086997563492e+000	-4.764151e-002	8.394168e-002	-1.315832e-001
2.517260992690475e+000	9.341147e-002	1.464573e-001	-5.304583e-002
2.517608982944443e+000	3.755174e-001	2.313767e-001	1.441407e-001
2.518000000000000e+000	6.925040e-001	3.605382e-001	3.319658e-001
2.518069598050793e+000	6.573424e-001	3.296718e-001	3.276706e-001
2.518208794152380e+000	5.870191e-001	2.786323e-001	3.083868e-001
2.518487186355554e+000	4.463726e-001	1.901066e-001	2.562660e-001
2.519000000000000e+000	1.872940e-001	2.250797e-002	1.647860e-001
2.519055678440635e+000	1.533531e-001	-8.582816e-003	1.619360e-001
2.519167035321904e+000	8.547144e-002	-6.303383e-002	1.485053e-001
2.519389749084443e+000	-5.029197e-002	-1.562972e-001	1.060053e-001
2.519835176609521e+000	-3.218188e-001	-3.389470e-001	1.712818e-002
2.520000000000000e+000	-4.222930e-001	-4.181792e-001	-4.113770e-003
2.520089085505016e+000	-3.410924e-001	-3.428468e-001	1.754431e-003
2.520267256515047e+000	-1.786911e-001	-2.048419e-001	2.615084e-002
2.520623598535110e+000	1.461115e-001	5.916488e-002	8.694658e-002
2.521000000000000e+000	4.891980e-001	3.485871e-001	1.406109e-001
2.521071268404012e+000	4.972809e-001	3.555626e-001	1.417183e-001
2.521213805212037e+000	5.134467e-001	3.667873e-001	1.466594e-001
2.521498878828087e+000	5.457783e-001	3.858726e-001	1.599058e-001
2.522000000000000e+000	6.026130e-001	4.207680e-001	1.818449e-001
2.522057014723210e+000	5.756052e-001	3.905585e-001	1.850467e-001
2.522171044169630e+000	5.215897e-001	3.215220e-001	2.000677e-001
2.522399103062470e+000	4.135587e-001	1.666885e-001	2.468702e-001
2.522855220848150e+000	1.974966e-001	-1.464022e-001	3.438988e-001
2.523000000000000e+000	1.289150e-001	-2.343253e-001	3.632403e-001
2.523091223557136e+000	1.222367e-001	-2.330308e-001	3.552675e-001
2.523273670671408e+000	1.088801e-001	-2.135441e-001	3.224242e-001
2.523638564899952e+000	8.216694e-002	-1.590188e-001	2.411858e-001
2.524000000000000e+000	5.570700e-002	-1.192236e-001	1.749306e-001
2.524072978845709e+000	4.790249e-002	-1.249521e-001	1.728546e-001
2.524218936537126e+000	3.229349e-002	-1.313565e-001	1.636500e-001
2.524510851919962e+000	1.075473e-003	-1.380972e-001	1.391726e-001
2.525000000000000e+000	-5.123500e-002	-1.522036e-001	1.009686e-001
2.525058383076567e+000	-1.058690e-001	-2.055895e-001	9.972056e-002
2.525175149229701e+000	-2.151368e-001	-3.090292e-001	9.389232e-002
2.525408681535969e+000	-4.336726e-001	-5.096994e-001	7.602675e-002
2.525875746148506e+000	-8.707442e-001	-9.100606e-001	3.931639e-002
2.526000000000000e+000	-9.870190e-001	-1.020386e+000	3.336717e-002
2.526093412922507e+000	-9.016114e-001	-9.492772e-001	4.766573e-002
2.526280238767522e+000	-7.307964e-001	-8.368024e-001	1.060060e-001
2.526653890457551e+000	-3.891663e-001	-6.384136e-001	2.492473e-001
2.527000000000000e+000	-7.271800e-002	-4.295480e-001	3.568300e-001
2.527074730338005e+000	-4.942567e-002	-3.821151e-001	3.326894e-001
2.527224191014017e+000	-2.841023e-003	-2.292028e-001	2.263618e-001
2.527523112366040e+000	9.032828e-002	1.444698e-001	-5.414152e-002
2.528000000000000e+000	2.389670e-001	7.050835e-001	-4.661165e-001
2.528059784270405e+000	2.125823e-001	6.602667e-001	-4.476843e-001
2.528179352811214e+000	1.598130e-001	5.218270e-001	-3.620140e-001
