time	V(wh_1)	V(wh_1)-V(wh_2)	V(wh_2)
2.320048575970200e+000	2.333698e-001	4.206470e-002	1.913051e-001
2.321048575970200e+000	1.913051e-001	3.320831e-002	1.580968e-001
2.322048575970200e+000	1.580968e-001	-1.130328e-002	1.694001e-001
2.323048575970200e+000	1.694001e-001	1.796476e-001	-1.024749e-002
2.324048575970199e+000	-1.024749e-002	1.890102e-001	-1.992577e-001
2.325048575970199e+000	-1.992577e-001	-7.977513e-002	-1.194826e-001
2.326048575970199e+000	-1.194826e-001	-1.579337e-001	3.845116e-002
2.327048575970199e+000	3.845116e-002	2.638883e-002	1.206233e-002
2.328048575970199e+000	1.206233e-002	9.780007e-002	-8.573774e-002
2.329048575970199e+000	-8.573774e-002	1.842613e-002	-1.041639e-001
2.330048575970199e+000	-1.041639e-001	1.092164e-002	-1.150855e-001
2.331048575970199e+000	-1.150855e-001	9.177572e-002	-2.068612e-001
2.332048575970199e+000	-2.068612e-001	1.584860e-001	-3.653473e-001
2.333048575970198e+000	-3.653473e-001	8.109826e-002	-4.464455e-001
2.334048575970198e+000	-4.464455e-001	-1.268407e-001	-3.196048e-001
2.335048575970198e+000	-3.196048e-001	-2.955491e-001	-2.405570e-002
2.336048575970198e+000	-2.405570e-002	-2.112681e-001	1.872124e-001
2.337048575970198e+000	1.872124e-001	-9.829712e-002	2.855095e-001
2.338048575970198e+000	2.855095e-001	-8.854121e-002	3.740507e-001
2.339048575970198e+000	3.740507e-001	6.352627e-002	3.105244e-001
2.340048575970198e+000	3.105244e-001	9.001943e-002	2.205050e-001
2.341048575970198e+000	2.205050e-001	-5.994636e-002	2.804514e-001
2.342048575970197e+000	2.804514e-001	7.429035e-002	2.061610e-001
2.343048575970197e+000	2.061610e-001	2.000243e-001	6.136738e-003
2.344048575970197e+000	6.136738e-003	5.755022e-002	-5.141348e-002
2.345048575970197e+000	-5.141348e-002	1.217687e-001	-1.731822e-001
2.346048575970197e+000	-1.731822e-001	2.043949e-001	-3.775771e-001
2.347048575970197e+000	-3.775771e-001	-5.864751e-002	-3.189296e-001
2.348048575970197e+000	-3.189296e-001	-1.423595e-001	-1.765701e-001
2.349048575970197e+000	-1.765701e-001	5.444564e-002	-2.310158e-001
2.350048575970197e+000	-2.310158e-001	1.211154e-002	-2.431273e-001
2.351048575970197e+000	-2.431273e-001	-1.809584e-001	-6.216888e-002
2.352048575970196e+000	-6.216888e-002	-8.451299e-002	2.234410e-002
2.353048575970196e+000	2.234410e-002	1.221740e-001	-9.982985e-002
2.354048575970196e+000	-9.982985e-002	-2.622428e-002	-7.360557e-002
2.355048575970196e+000	-7.360557e-002	-9.346107e-002	1.985550e-002
2.356048575970196e+000	1.985550e-002	-2.278787e-002	4.264337e-002
2.357048575970196e+000	4.264337e-002	-1.476276e-001	1.902709e-001
2.358048575970196e+000	1.902709e-001	-1.643981e-001	3.546691e-001
2.359048575970196e+000	3.546691e-001	1.472847e-001	2.073844e-001
2.360048575970196e+000	2.073844e-001	2.219309e-001	-1.454652e-002
2.361048575970195e+000	-1.454652e-002	-1.165149e-001	1.019684e-001
2.362048575970195e+000	1.019684e-001	3.450822e-002	6.746017e-002
2.363048575970195e+000	6.746017e-002	2.529515e-001	-1.854913e-001
2.364048575970195e+000	-1.854913e-001	-6.295050e-002	-1.225408e-001
2.365048575970195e+000	-1.225408e-001	-1.934681e-001	7.092734e-002
2.366048575970195e+000	7.092734e-002	-9.997427e-002	1.709016e-001
2.367048575970195e+000	1.709016e-001	-9.567975e-002	2.665814e-001
2.368048575970195e+000	2.665814e-001	7.825427e-002	1.883271e-001
2.369048575970195e+000	1.883271e-001	1.623865e-001	2.594057e-002
2.370048575970194e+000	2.594057e-002	9.508729e-002	-6.914672e-002
2.371048575970194e+000	-6.914672e-002	9.242497e-002	-1.615717e-001
2.372048575970194e+000	-1.615717e-001	-1.441129e-001	-1.745881e-002
2.373048575970194e+000	-1.745881e-002	-2.310683e-001	2.136095e-001
2.374048575970194e+000	2.136095e-001	9.309405e-002	1.205154e-001
2.375048575970194e+000	1.205154e-001	2.232915e-001	-1.027761e-001
2.376048575970194e+000	-1.027761e-001	7.408539e-002	-1.768615e-001
2.377048575970194e+000	-1.768615e-001	-1.011581e-001	-7.570340e-002
2.378048575970194e+000	-7.570340e-002	-1.520747e-002	-6.049592e-002
2.379048575970193e+000	-6.049592e-002	7.343449e-002	-1.339304e-001
2.380048575970193e+000	-1.339304e-001	-4.770159e-002	-8.622883e-002
2.381048575970193e+000	-8.622883e-002	-6.146559e-002	-2.476323e-002
2.382048575970193e+000	-2.476323e-002	-1.578946e-001	1.331313e-001
2.383048575970193e+000	1.331313e-001	-1.728699e-001	3.060012e-001
2.384048575970193e+000	3.060012e-001	-2.106953e-002	3.270708e-001
2.385048575970193e+000	3.270708e-001	1.257601e-001	2.013107e-001
2.386048575970193e+000	2.013107e-001	1.502945e-001	5.101617e-002
2.387048575970193e+000	5.101617e-002	1.004813e-001	-4.946513e-002
2.388048575970192e+000	-4.946513e-002	1.557365e-001	-2.052016e-001
2.389048575970192e+000	-2.052016e-001	3.810295e-002	-2.433046e-001
2.390048575970192e+000	-2.433046e-001	-1.216621e-001	-1.216425e-001
2.391048575970192e+000	-1.216425e-001	-1.630623e-001	4.141986e-002
2.392048575970192e+000	4.141986e-002	-4.447740e-002	8.589725e-002
2.393048575970192e+000	8.589725e-002	9.230230e-002	-6.405044e-003
2.394048575970192e+000	-6.405044e-003	4.982618e-002	-5.623122e-002
2.395048575970192e+000	-5.623122e-002	8.958899e-002	-1.458202e-001
2.396048575970192e+000	-1.458202e-001	4.360279e-002	-1.894230e-001
2.397048575970191e+000	-1.894230e-001	-9.560434e-002	-9.381867e-002
2.398048575970191e+000	-9.381867e-002	-1.862616e-001	9.244294e-002
2.399048575970191e+000	9.244294e-002	-1.466239e-002	1.071053e-001
2.400048575970191e+000	1.071053e-001	5.695979e-002	5.014554e-002
2.401048575970191e+000	5.014554e-002	-6.682941e-002	1.169750e-001
2.402048575970191e+000	1.169750e-001	1.989789e-001	-8.200396e-002
2.403048575970191e+000	-8.200396e-002	5.620306e-002	-1.382070e-001
2.404048575970191e+000	-1.382070e-001	-1.829264e-001	4.471938e-002
2.405048575970191e+000	4.471938e-002	1.277166e-001	-8.299726e-002
2.406048575970190e+000	-8.299726e-002	1.500180e-001	-2.330153e-001
2.407048575970190e+000	-2.330153e-001	-1.204033e-001	-1.126119e-001
2.408048575970190e+000	-1.126119e-001	-1.014017e-001	-1.121027e-002
2.409048575970190e+000	-1.121027e-002	1.302174e-001	-1.414276e-001
2.410048575970190e+000	-1.414276e-001	3.353539e-002	-1.749630e-001
2.411048575970190e+000	-1.749630e-001	-1.272900e-001	-4.767299e-002
2.412048575970190e+000	-4.767299e-002	1.289041e-002	-6.056340e-002
2.413048575970190e+000	-6.056340e-002	1.155977e-001	-1.761611e-001
2.414048575970190e+000	-1.761611e-001	4.979707e-002	-2.259582e-001
2.415048575970189e+000	-2.259582e-001	-2.610111e-002	-1.998571e-001
2.416048575970189e+000	-1.998571e-001	-7.121612e-002	-1.286410e-001
2.417048575970189e+000	-1.286410e-001	-1.606378e-002	-1.125772e-001
2.418048575970189e+000	-1.125772e-001	-6.279282e-003	-1.062979e-001
2.419048575970189e+000	-1.062979e-001	-1.095947e-001	3.296807e-003
2.420048575970189e+000	3.296807e-003	-9.161473e-003	1.245828e-002
2.421048575970189e+000	1.245828e-002	1.402903e-001	-1.278320e-001
2.422048575970189e+000	-1.278320e-001	6.767413e-002	-1.955062e-001
2.423048575970189e+000	-1.955062e-001	-9.810936e-002	-9.739680e-002
2.424048575970188e+000	-9.739680e-002	2.174143e-002	-1.191382e-001
2.425048575970188e+000	-1.191382e-001	1.595802e-001	-2.787184e-001
2.426048575970188e+000	-2.787184e-001	-1.335996e-001	-1.451188e-001
2.427048575970188e+000	-1.451188e-001	-3.250256e-001	1.799068e-001
2.428048575970188e+000	1.799068e-001	-4.363047e-002	2.235373e-001
2.429048575970188e+000	2.235373e-001	9.063567e-002	1.329016e-001
2.430048575970188e+000	1.329016e-001	4.179355e-002	9.110803e-002
2.431048575970188e+000	9.110803e-002	2.354912e-001	-1.443832e-001
2.432048575970188e+000	-1.443832e-001	2.515383e-001	-3.959215e-001
2.433048575970187e+000	-3.959215e-001	-1.064498e-001	-2.894717e-001
2.434048575970187e+000	-2.894717e-001	-3.838666e-001	9.439484e-002
2.435048575970187e+000	9.439484e-002	-2.037251e-001	2.981199e-001
2.436048575970187e+000	2.981199e-001	2.326539e-001	6.546602e-002
2.437048575970187e+000	6.546602e-002	2.682857e-001	-2.028197e-001
2.438048575970187e+000	-2.028197e-001	-1.252983e-001	-7.752139e-002
2.439048575970187e+000	-7.752139e-002	-2.069030e-001	1.293816e-001
2.440048575970187e+000	1.293816e-001	1.286727e-001	7.089041e-004
2.441048575970187e+000	7.089041e-004	2.719548e-001	-2.712459e-001
2.442048575970186e+000	-2.712459e-001	-1.002479e-001	-1.709979e-001
2.443048575970186e+000	-1.709979e-001	-2.998348e-001	1.288369e-001
2.444048575970186e+000	1.288369e-001	4.515306e-002	8.368384e-002
2.445048575970186e+000	8.368384e-002	2.057448e-001	-1.220609e-001
2.446048575970186e+000	-1.220609e-001	-2.287059e-002	-9.919034e-002
2.447048575970186e+000	-9.919034e-002	-4.960072e-002	-4.958962e-002
2.448048575970186e+000	-4.958962e-002	2.134958e-001	-2.630855e-001
2.449048575970186e+000	-2.630855e-001	1.008373e-001	-3.639227e-001
2.450048575970186e+000	-3.639227e-001	-6.054369e-002	-3.033791e-001
2.451048575970185e+000	-3.033791e-001	-1.088570e-001	-1.945220e-001
2.452048575970185e+000	-1.945220e-001	-2.910587e-001	9.653664e-002
2.453048575970185e+000	9.653664e-002	-3.041849e-002	1.269551e-001
2.454048575970185e+000	1.269551e-001	1.921968e-001	-6.524164e-002
2.455048575970185e+000	-6.524164e-002	3.988148e-002	-1.051231e-001
2.456048575970185e+000	-1.051231e-001	8.870400e-002	-1.938271e-001
2.457048575970185e+000	-1.938271e-001	-9.638587e-002	-9.744126e-002
2.458048575970185e+000	-9.744126e-002	-1.679837e-001	7.054249e-002
2.459048575970185e+000	7.054249e-002	1.179400e-001	-4.739754e-002
2.460048575970184e+000	-4.739754e-002	9.847051e-002	-1.458680e-001
2.461048575970184e+000	-1.458680e-001	-8.845736e-002	-5.741069e-002
2.462048575970184e+000	-5.741069e-002	-2.434343e-001	1.860237e-001
2.463048575970184e+000	1.860237e-001	-3.318875e-002	2.192124e-001
2.464048575970184e+000	2.192124e-001	1.819298e-001	3.728260e-002
2.465048575970184e+000	3.728260e-002	6.202642e-003	3.107996e-002
2.466048575970184e+000	3.107996e-002	-1.089365e-001	1.400164e-001
2.467048575970184e+000	1.400164e-001	1.085423e-001	3.147414e-002
2.468048575970184e+000	3.147414e-002	1.270456e-001	-9.557146e-002
2.469048575970184e+000	-9.557146e-002	-7.969651e-002	-1.587494e-002
2.470048575970183e+000	-1.587494e-002	-6.171220e-002	4.583725e-002
2.471048575970183e+000	4.583725e-002	-1.590291e-001	2.048663e-001
2.472048575970183e+000	2.048663e-001	-1.763959e-001	3.812622e-001
2.473048575970183e+000	3.812622e-001	5.728963e-002	3.239726e-001
2.474048575970183e+000	3.239726e-001	2.317578e-001	9.221477e-002
2.475048575970183e+000	9.221477e-002	2.648036e-001	-1.725889e-001
2.476048575970183e+000	-1.725889e-001	1.268789e-002	-1.852768e-001
2.477048575970183e+000	-1.852768e-001	-2.166477e-001	3.137091e-002
2.478048575970183e+000	3.137091e-002	-4.422209e-002	7.559300e-002
2.479048575970182e+000	7.559300e-002	1.260465e-001	-5.045347e-002
2.480048575970182e+000	-5.045347e-002	-5.314957e-003	-4.513852e-002
2.481048575970182e+000	-4.513852e-002	-2.217092e-001	1.765707e-001
2.482048575970182e+000	1.765707e-001	2.776915e-002	1.488015e-001
2.483048575970182e+000	1.488015e-001	2.365499e-001	-8.774834e-002
2.484048575970182e+000	-8.774834e-002	4.651334e-002	-1.342617e-001
2.485048575970182e+000	-1.342617e-001	-6.034842e-002	-7.391326e-002
2.486048575970182e+000	-7.391326e-002	-7.532822e-002	1.414955e-003
2.487048575970182e+000	1.414955e-003	1.633632e-001	-1.619483e-001
2.488048575970181e+000	-1.619483e-001	4.893354e-002	-2.108818e-001
2.489048575970181e+000	-2.108818e-001	-1.720445e-001	-3.883726e-002
2.490048575970181e+000	-3.883726e-002	-3.479223e-002	-4.045036e-003
2.491048575970181e+000	-4.045036e-003	1.190190e-002	-1.594694e-002
2.492048575970181e+000	-1.594694e-002	6.894312e-002	-8.489006e-002
2.493048575970181e+000	-8.489006e-002	6.283607e-002	-1.477261e-001
2.494048575970181e+000	-1.477261e-001	-1.941742e-002	-1.283087e-001
2.495048575970181e+000	-1.283087e-001	-5.840398e-002	-6.990474e-002
2.496048575970181e+000	-6.990474e-002	-6.451855e-002	-5.386185e-003
2.497048575970180e+000	-5.386185e-003	-1.247732e-002	7.091135e-003
2.498048575970180e+000	7.091135e-003	2.259705e-003	4.831430e-003
2.499048575970180e+000	4.831430e-003	-4.229743e-003	9.061173e-003
2.500048575970180e+000	9.061173e-003	-1.074944e-002	1.981061e-002
2.501048575970180e+000	1.981061e-002	-5.936958e-003	2.574757e-002
2.502048575970180e+000	2.574757e-002	1.138303e-001	-8.808272e-002
2.503048575970180e+000	-8.808272e-002	7.806858e-002	-1.661513e-001
2.504048575970180e+000	-1.661513e-001	-1.330410e-002	-1.528472e-001
2.505048575970180e+000	-1.528472e-001	-1.116910e-001	-4.115622e-002
2.506048575970179e+000	-4.115622e-002	-1.381008e-001	9.694459e-002
2.507048575970179e+000	9.694459e-002	1.005925e-002	8.688533e-002
2.508048575970179e+000	8.688533e-002	3.336118e-002	5.352416e-002
2.509048575970179e+000	5.352416e-002	-1.092800e-001	1.628041e-001
2.510048575970179e+000	1.628041e-001	-1.299433e-002	1.757985e-001
2.511048575970179e+000	1.757985e-001	3.025342e-001	-1.267357e-001
2.512048575970179e+000	-1.267357e-001	1.823168e-001	-3.090525e-001
2.513048575970179e+000	-3.090525e-001	-1.958676e-001	-1.131850e-001
2.514048575970179e+000	-1.131850e-001	-2.872968e-001	1.741118e-001
2.515048575970178e+000	1.741118e-001	1.416035e-002	1.599515e-001
2.516048575970178e+000	1.599515e-001	9.763245e-002	6.231903e-002
2.517048575970178e+000	6.231903e-002	-1.072473e-001	1.695664e-001
2.518048575970178e+000	1.695664e-001	5.827233e-003	1.637391e-001
2.519048575970178e+000	1.637391e-001	8.916973e-002	7.456940e-002
2.520048575970178e+000	7.456940e-002	-4.086854e-002	1.154379e-001
2.521048575970178e+000	1.154379e-001	-1.018168e-001	2.172547e-001
2.522048575970178e+000	2.172547e-001	-5.309840e-002	2.703531e-001
2.523048575970178e+000	2.703531e-001	6.752709e-002	2.028260e-001
2.524048575970177e+000	2.028260e-001	1.000715e-001	1.027545e-001
2.525048575970177e+000	1.027545e-001	-2.796158e-002	1.307160e-001
2.526048575970177e+000	1.307160e-001	6.111821e-002	6.959783e-002
2.527048575970177e+000	6.959783e-002	9.051680e-002	-2.091897e-002
2.528048575970177e+000	-2.091897e-002	-1.164319e-001	9.551290e-002
2.529048575970177e+000	9.551290e-002	-5.157068e-003	1.006700e-001
2.530048575970177e+000	1.006700e-001	-6.230529e-002	1.629753e-001
2.531048575970177e+000	1.629753e-001	-2.986276e-002	1.928380e-001
2.532048575970177e+000	1.928380e-001	3.213446e-001	-1.285066e-001
2.533048575970176e+000	-1.285066e-001	3.629923e-002	-1.648058e-001
2.534048575970176e+000	-1.648058e-001	-3.998347e-001	2.350288e-001
2.535048575970176e+000	2.350288e-001	-6.562927e-002	3.006581e-001
2.536048575970176e+000	3.006581e-001	2.555361e-001	4.512199e-002
2.537048575970176e+000	4.512199e-002	7.863674e-002	-3.351475e-002
2.538048575970176e+000	-3.351475e-002	9.797303e-002	-1.314878e-001
2.539048575970176e+000	-1.314878e-001	5.501322e-002	-1.865010e-001
2.540048575970176e+000	-1.865010e-001	-1.713689e-001	-1.513209e-002
2.541048575970176e+000	-1.513209e-002	2.904024e-002	-4.417233e-002
2.542048575970175e+000	-4.417233e-002	5.975167e-002	-1.039240e-001
2.543048575970175e+000	-1.039240e-001	-2.963946e-001	1.924706e-001
2.544048575970175e+000	1.924706e-001	-1.994097e-001	3.918804e-001
2.545048575970175e+000	3.918804e-001	6.045258e-002	3.314278e-001
2.546048575970175e+000	3.314278e-001	2.002524e-001	1.311753e-001
2.547048575970175e+000	1.311753e-001	2.230733e-001	-9.189800e-002
2.548048575970175e+000	-9.189800e-002	-1.285322e-003	-9.061268e-002
2.549048575970175e+000	-9.061268e-002	-1.671110e-001	7.649828e-002
2.550048575970175e+000	7.649828e-002	-1.615512e-001	2.380495e-001
2.551048575970174e+000	2.380495e-001	1.312365e-001	1.068130e-001
2.552048575970174e+000	1.068130e-001	2.979426e-001	-1.911296e-001
2.553048575970174e+000	-1.911296e-001	-2.777445e-002	-1.633551e-001
2.554048575970174e+000	-1.633551e-001	-1.808317e-001	1.747660e-002
2.555048575970174e+000	1.747660e-002	-7.434360e-002	9.182020e-002
2.556048575970174e+000	9.182020e-002	-5.955779e-002	1.513780e-001
2.557048575970174e+000	1.513780e-001	-2.607648e-002	1.774545e-001
2.558048575970174e+000	1.774545e-001	5.658478e-002	1.208697e-001
2.559048575970174e+000	1.208697e-001	1.119015e-001	8.968228e-003
2.560048575970173e+000	8.968228e-003	1.235269e-001	-1.145587e-001
2.561048575970173e+000	-1.145587e-001	3.006693e-002	-1.446256e-001
2.562048575970173e+000	-1.446256e-001	-1.690028e-001	2.437717e-002
2.563048575970173e+000	2.437717e-002	-1.104562e-001	1.348334e-001
2.564048575970173e+000	1.348334e-001	1.804757e-001	-4.564235e-002
2.565048575970173e+000	-4.564235e-002	1.531956e-001	-1.988380e-001
2.566048575970173e+000	-1.988380e-001	-4.700333e-003	-1.941376e-001
2.567048575970173e+000	-1.941376e-001	3.061980e-003	-1.971996e-001
2.568048575970173e+000	-1.971996e-001	-3.047705e-002	-1.667226e-001
2.569048575970172e+000	-1.667226e-001	5.020158e-002	-2.169241e-001
2.570048575970172e+000	-2.169241e-001	-6.797016e-002	-1.489540e-001
2.571048575970172e+000	-1.489540e-001	-1.871868e-001	3.823282e-002
2.572048575970172e+000	3.823282e-002	5.552366e-002	-1.729084e-002
2.573048575970172e+000	-1.729084e-002	-1.169549e-002	-5.595355e-003
2.574048575970172e+000	-5.595355e-003	-9.511056e-002	8.951520e-002
2.575048575970172e+000	8.951520e-002	3.961660e-002	4.989860e-002
2.576048575970172e+000	4.989860e-002	2.015742e-002	2.974119e-002
2.577048575970172e+000	2.974119e-002	-1.314257e-001	1.611669e-001
2.578048575970172e+000	1.611669e-001	3.355737e-002	1.276095e-001
2.579048575970171e+000	1.276095e-001	1.420132e-001	-1.440372e-002
2.580048575970171e+000	-1.440372e-002	-1.771586e-001	1.627549e-001
2.581048575970171e+000	1.627549e-001	-1.365909e-001	2.993458e-001
2.582048575970171e+000	2.993458e-001	1.416902e-001	1.576556e-001
2.583048575970171e+000	1.576556e-001	2.789422e-001	-1.212866e-001
2.584048575970171e+000	-1.212866e-001	1.544519e-001	-2.757385e-001
2.585048575970171e+000	-2.757385e-001	-2.045066e-001	-7.123190e-002
2.586048575970171e+000	-7.123190e-002	-2.466949e-001	1.754630e-001
2.587048575970171e+000	1.754630e-001	-1.889537e-002	1.943583e-001
2.588048575970170e+000	1.943583e-001	1.256688e-001	6.868958e-002
2.589048575970170e+000	6.868958e-002	2.837641e-002	4.031317e-002
2.590048575970170e+000	4.031317e-002	2.449326e-002	1.581990e-002
2.591048575970170e+000	1.581990e-002	1.021267e-001	-8.630683e-002
2.592048575970170e+000	-8.630683e-002	-7.797436e-002	-8.332465e-003
2.593048575970170e+000	-8.332465e-003	-7.177781e-002	6.344534e-002
2.594048575970170e+000	6.344534e-002	1.008099e-001	-3.736456e-002
2.595048575970170e+000	-3.736456e-002	-9.402636e-003	-2.796192e-002
2.596048575970170e+000	-2.796192e-002	-6.247714e-002	3.451522e-002
2.597048575970169e+000	3.451522e-002	1.886027e-001	-1.540875e-001
2.598048575970169e+000	-1.540875e-001	1.393027e-001	-2.933902e-001
2.599048575970169e+000	-2.933902e-001	3.337604e-002	-3.267663e-001
2.600048575970169e+000	-3.267663e-001	-2.816790e-002	-2.985984e-001
2.601048575970169e+000	-2.985984e-001	-1.781099e-001	-1.204885e-001
2.602048575970169e+000	-1.204885e-001	-1.996777e-001	7.918920e-002
2.603048575970169e+000	7.918920e-002	-1.223257e-001	2.015149e-001
2.604048575970169e+000	2.015149e-001	1.034725e-001	9.804238e-002
2.605048575970169e+000	9.804238e-002	2.124023e-001	-1.143600e-001
2.606048575970168e+000	-1.143600e-001	1.708295e-001	-2.851894e-001
2.607048575970168e+000	-2.851894e-001	5.430058e-002	-3.394900e-001
2.608048575970168e+000	-3.394900e-001	-1.759830e-001	-1.635070e-001
2.609048575970168e+000	-1.635070e-001	-3.079913e-001	1.444843e-001
2.610048575970168e+000	1.444843e-001	-1.610434e-001	3.055277e-001
2.611048575970168e+000	3.055277e-001	-1.434377e-002	3.198715e-001
2.612048575970168e+000	3.198715e-001	2.206038e-001	9.926768e-002
2.613048575970168e+000	9.926768e-002	1.572726e-001	-5.800490e-002
2.614048575970168e+000	-5.800490e-002	-2.735674e-001	2.155625e-001
2.615048575970167e+000	2.155625e-001	-2.036471e-001	4.192096e-001
2.616048575970167e+000	4.192096e-001	-1.578867e-003	4.207884e-001
2.617048575970167e+000	4.207884e-001	1.302615e-001	2.905270e-001
2.618048575970167e+000	2.905270e-001	1.108767e-001	1.796502e-001
2.619048575970167e+000	1.796502e-001	-5.635265e-002	2.360029e-001
2.620048575970167e+000	2.360029e-001	1.385624e-001	9.744044e-002
2.621048575970167e+000	9.744044e-002	2.808995e-001	-1.834590e-001
2.622048575970167e+000	-1.834590e-001	3.082296e-002	-2.142820e-001
2.623048575970167e+000	-2.142820e-001	-2.344815e-001	2.019953e-002
2.624048575970166e+000	2.019953e-002	-9.684967e-002	1.170492e-001
2.625048575970166e+000	1.170492e-001	3.629401e-002	8.075519e-002
2.626048575970166e+000	8.075519e-002	-1.557159e-002	9.632678e-002
2.627048575970166e+000	9.632678e-002	1.638611e-001	-6.753434e-002
2.628048575970166e+000	-6.753434e-002	1.465042e-001	-2.140385e-001
2.629048575970166e+000	-2.140385e-001	-1.631571e-001	-5.088145e-002
2.630048575970166e+000	-5.088145e-002	-2.440349e-001	1.931534e-001
2.631048575970166e+000	1.931534e-001	-3.720105e-002	2.303545e-001
2.632048575970166e+000	2.303545e-001	4.579702e-002	1.845575e-001
2.633048575970165e+000	1.845575e-001	-8.189332e-002	2.664508e-001
2.634048575970165e+000	2.664508e-001	3.941184e-002	2.270389e-001
2.635048575970165e+000	2.270389e-001	2.169634e-001	1.007556e-002
2.636048575970165e+000	1.007556e-002	6.741709e-002	-5.734153e-002
2.637048575970165e+000	-5.734153e-002	-7.418729e-003	-4.992280e-002
2.638048575970165e+000	-4.992280e-002	1.019306e-001	-1.518534e-001
2.639048575970165e+000	-1.518534e-001	4.164062e-002	-1.934940e-001
2.640048575970165e+000	-1.934940e-001	-1.819350e-001	-1.155898e-002
2.641048575970165e+000	-1.155898e-002	-1.987732e-001	1.872143e-001
2.642048575970164e+000	1.872143e-001	1.648429e-002	1.707300e-001
2.643048575970164e+000	1.707300e-001	1.597384e-001	1.099163e-002
2.644048575970164e+000	1.099163e-002	2.267324e-001	-2.157408e-001
2.645048575970164e+000	-2.157408e-001	8.893304e-002	-3.046739e-001
2.646048575970164e+000	-3.046739e-001	-9.834220e-002	-2.063317e-001
2.647048575970164e+000	-2.063317e-001	-1.275638e-001	-7.876785e-002
2.648048575970164e+000	-7.876785e-002	-1.597867e-001	8.101881e-002
2.649048575970164e+000	8.101881e-002	-7.148559e-002	1.525044e-001
2.650048575970164e+000	1.525044e-001	-6.838773e-002	2.208921e-001
2.651048575970163e+000	2.208921e-001	-1.658004e-001	3.866925e-001
2.652048575970163e+000	3.866925e-001	1.673442e-002	3.699581e-001
2.653048575970163e+000	3.699581e-001	2.341759e-001	1.357822e-001
2.654048575970163e+000	1.357822e-001	1.357793e-001	2.909452e-006
2.655048575970163e+000	2.909452e-006	-9.673443e-004	9.702537e-004
2.656048575970163e+000	9.702537e-004	1.658343e-003	-6.880891e-004
2.657048575970163e+000	-6.880891e-004	7.929825e-002	-7.998634e-002
2.658048575970163e+000	-7.998634e-002	9.576423e-002	-1.757506e-001
2.659048575970163e+000	-1.757506e-001	-9.512265e-002	-8.062792e-002
2.660048575970162e+000	-8.062792e-002	-1.993061e-001	1.186781e-001
2.661048575970162e+000	1.186781e-001	3.363192e-004	1.183418e-001
2.662048575970162e+000	1.183418e-001	1.129754e-001	5.366430e-003
2.663048575970162e+000	5.366430e-003	-5.409811e-003	1.077624e-002
2.664048575970162e+000	1.077624e-002	1.262544e-001	-1.154782e-001
2.665048575970162e+000	-1.154782e-001	4.709896e-002	-1.625771e-001
2.666048575970162e+000	-1.625771e-001	-1.416832e-001	-2.089389e-002
2.667048575970162e+000	-2.089389e-002	1.349019e-001	-1.557958e-001
2.668048575970162e+000	-1.557958e-001	1.915690e-001	-3.473648e-001
2.669048575970161e+000	-3.473648e-001	6.724894e-003	-3.540896e-001
2.670048575970161e+000	-3.540896e-001	-1.720227e-001	-1.820669e-001
2.671048575970161e+000	-1.820669e-001	-2.603617e-001	7.829483e-002
2.672048575970161e+000	7.829483e-002	-1.371854e-001	2.154802e-001
2.673048575970161e+000	2.154802e-001	1.618505e-002	1.992951e-001
2.674048575970161e+000	1.992951e-001	5.047509e-002	1.488200e-001
2.675048575970161e+000	1.488200e-001	-6.339759e-003	1.551598e-001
2.676048575970161e+000	1.551598e-001	1.508383e-001	4.321460e-003
2.677048575970161e+000	4.321460e-003	1.800264e-001	-1.757050e-001
2.678048575970160e+000	-1.757050e-001	3.858283e-002	-2.142878e-001
2.679048575970160e+000	-2.142878e-001	-6.995796e-002	-1.443299e-001
2.680048575970160e+000	-1.443299e-001	-2.042391e-001	5.990928e-002
2.681048575970160e+000	5.990928e-002	-1.664468e-002	7.655396e-002
2.682048575970160e+000	7.655396e-002	1.203579e-001	-4.380390e-002
2.683048575970160e+000	-4.380390e-002	3.104140e-002	-7.484530e-002
2.684048575970160e+000	-7.484530e-002	-8.525208e-003	-6.632009e-002
2.685048575970160e+000	-6.632009e-002	-1.142872e-001	4.796709e-002
2.686048575970160e+000	4.796709e-002	-1.092396e-001	1.572067e-001
2.687048575970159e+000	1.572067e-001	-3.382422e-002	1.910309e-001
2.688048575970159e+000	1.910309e-001	2.798574e-002	1.630452e-001
2.689048575970159e+000	1.630452e-001	1.142391e-001	4.880601e-002
2.690048575970159e+000	4.880601e-002	-5.738269e-002	1.061887e-001
2.691048575970159e+000	1.061887e-001	-6.236868e-002	1.685574e-001
2.692048575970159e+000	1.685574e-001	2.256551e-001	-5.709776e-002
2.693048575970159e+000	-5.709776e-002	6.448182e-002	-1.215796e-001
2.694048575970159e+000	-1.215796e-001	-1.665808e-001	4.500124e-002
2.695048575970159e+000	4.500124e-002	-8.426735e-002	1.292686e-001
2.696048575970159e+000	1.292686e-001	-1.254904e-001	2.547590e-001
2.697048575970158e+000	2.547590e-001	-1.147797e-001	3.695387e-001
2.698048575970158e+000	3.695387e-001	2.126835e-001	1.568552e-001
2.699048575970158e+000	1.568552e-001	3.969795e-001	-2.401242e-001
2.700048575970158e+000	-2.401242e-001	9.002152e-002	-3.301457e-001
2.701048575970158e+000	-3.301457e-001	-2.198887e-001	-1.102571e-001
