Freq.	V(a)
1.44543977074590e+007	(-3.28535586110834e+001dB,-1.05575429255064e+002°)
1.47910838816818e+007	(-3.25095105573416e+001dB,-1.06018255399341e+002°)
1.51356124843618e+007	(-3.21766360784078e+001dB,-1.06472252060343e+002°)
1.54881661891245e+007	(-3.18541704858487e+001dB,-1.06936848221364e+002°)
1.58489319246108e+007	(-3.15414304380159e+001dB,-1.07411555419632e+002°)
1.62181009735889e+007	(-3.12378035717825e+001dB,-1.07895953122890e+002°)
1.65958690743752e+007	(-3.09427397421686e+001dB,-1.08389676739745e+002°)
1.69824365246171e+007	(-3.06557435777346e+001dB,-1.08892407712345e+002°)
1.73780082874934e+007	(-3.03763681194517e+001dB,-1.09403865268523e+002°)
1.77827941003888e+007	(-3.01042093569896e+001dB,-1.09923799506480e+002°)
1.81970085860994e+007	(-2.98389015123810e+001dB,-1.10451985557416e+002°)
1.86208713666283e+007	(-2.95801129492961e+001dB,-1.10988218626490e+002°)
1.90546071796321e+007	(-2.93275426085118e+001dB,-1.11532309754609e+002°)
1.94984459975800e+007	(-2.90809168879554e+001dB,-1.12084082176124e+002°)
1.99526231496884e+007	(-2.88399868999538e+001dB,-1.12643368172840e+002°)
2.04173794466948e+007	(-2.86045260498111e+001dB,-1.13210006344619e+002°)
2.08929613085399e+007	(-2.83743278891546e+001dB,-1.13783839232507e+002°)
2.13796208950219e+007	(-2.81492042050839e+001dB,-1.14364711242767e+002°)
2.18776162394950e+007	(-2.79289833123889e+001dB,-1.14952466830117e+002°)
2.23872113856829e+007	(-2.77135085212357e+001dB,-1.15546948906420e+002°)
2.29086765276772e+007	(-2.75026367569699e+001dB,-1.16147997447493e+002°)
2.34422881531987e+007	(-2.72962373122315e+001dB,-1.16755448275855e+002°)
2.39883291901944e+007	(-2.70941907145314e+001dB,-1.17369132001452e+002°)
2.45470891568498e+007	(-2.68963876949332e+001dB,-1.17988873105746e+002°)
2.51188643150952e+007	(-2.67027282455788e+001dB,-1.18614489157323e+002°)
2.57039578276881e+007	(-2.65131207555803e+001dB,-1.19245790149396e+002°)
2.63026799189532e+007	(-2.63274812163121e+001dB,-1.19882577951306e+002°)
2.69153480392686e+007	(-2.61457324884318e+001dB,-1.20524645867582e+002°)
2.75422870333811e+007	(-2.59678036240654e+001dB,-1.21171778299180e+002°)
2.81838293126439e+007	(-2.57936292385435e+001dB,-1.21823750502369e+002°)
2.88403150312654e+007	(-2.56231489268945e+001dB,-1.22480328441356e+002°)
2.95120922666632e+007	(-2.54563067210085e+001dB,-1.23141268731165e+002°)
3.01995172040195e+007	(-2.52930505839904e+001dB,-1.23806318667541e+002°)
3.09029543251352e+007	(-2.51333319387506e+001dB,-1.24475216340802e+002°)
3.16227766016831e+007	(-2.49771052283308e+001dB,-1.25147690830567e+002°)
3.23593656929621e+007	(-2.48243275058511e+001dB,-1.25823462478186e+002°)
3.31131121482584e+007	(-2.46749580522967e+001dB,-1.26502243233592e+002°)
3.38844156139195e+007	(-2.45289580206422e+001dB,-1.27183737072995e+002°)
3.46736850452524e+007	(-2.43862901050501e+001dB,-1.27867640483640e+002°)
3.54813389233568e+007	(-2.42469182340745e+001dB,-1.28553643011489e+002°)
3.63078054770093e+007	(-2.41108072869631e+001dB,-1.29241427867391e+002°)
3.71535229097164e+007	(-2.39779228322757e+001dB,-1.29930672586966e+002°)
3.80189396320553e+007	(-2.38482308881412e+001dB,-1.30621049739088e+002°)
3.89045144994272e+007	(-2.37216977035411e+001dB,-1.31312227677550e+002°)
3.98107170553488e+007	(-2.35982895600652e+001dB,-1.32003871330212e+002°)
4.07380277804104e+007	(-2.34779725936068e+001dB,-1.32695643019676e+002°)
4.16869383470326e+007	(-2.33607126354821e+001dB,-1.33387203309331e+002°)
4.26579518801583e+007	(-2.32464750724530e+001dB,-1.34078211868454e+002°)
4.36515832240156e+007	(-2.31352247251140e+001dB,-1.34768328349962e+002°)
4.46683592150953e+007	(-2.30269257440819e+001dB,-1.35457213274390e+002°)
4.57088189614865e+007	(-2.29215415233877e+001dB,-1.36144528913657e+002°)
4.67735141287188e+007	(-2.28190346304338e+001dB,-1.36829940168336e+002°)
4.78630092322628e+007	(-2.27193667518324e+001dB,-1.37513115432265e+002°)
4.89778819368435e+007	(-2.26224986543978e+001dB,-1.38193727438565e+002°)
5.01187233627261e+007	(-2.25283901605186e+001dB,-1.38871454081452e+002°)
5.12861383991353e+007	(-2.24370001370931e+001dB,-1.39545979208519e+002°)
5.24807460249761e+007	(-2.23482864971699e+001dB,-1.40216993378602e+002°)
5.37031796370241e+007	(-2.22622062134026e+001dB,-1.40884194580767e+002°)
5.49540873857612e+007	(-2.21787153423942e+001dB,-1.41547288910423e+002°)
5.62341325190336e+007	(-2.20977690589877e+001dB,-1.42205991199083e+002°)
5.75439937337144e+007	(-2.20193216995410e+001dB,-1.42860025594820e+002°)
5.88843655355576e+007	(-2.19433268132155e+001dB,-1.43509126090999e+002°)
6.02559586074344e+007	(-2.18697372203106e+001dB,-1.44153037001425e+002°)
6.16595001861468e+007	(-2.17985050766804e+001dB,-1.44791513380577e+002°)
6.30957344480179e+007	(-2.17295819432864e+001dB,-1.45424321388133e+002°)
6.45654229034641e+007	(-2.16629188599616e+001dB,-1.46051238597527e+002°)
6.60693448007581e+007	(-2.15984664224923e+001dB,-1.46672054248739e+002°)
6.76082975391967e+007	(-2.15361748621585e+001dB,-1.47286569446008e+002°)
6.91830970918921e+007	(-2.14759941269162e+001dB,-1.47894597301583e+002°)
7.07945784384122e+007	(-2.14178739634509e+001dB,-1.48495963027007e+002°)
7.24435960074974e+007	(-2.13617639993843e+001dB,-1.49090503973802e+002°)
7.41310241300901e+007	(-2.13076138249653e+001dB,-1.49678069625717e+002°)
7.58577575029167e+007	(-2.12553730736383e+001dB,-1.50258521544966e+002°)
7.76247116628674e+007	(-2.12049915009359e+001dB,-1.50831733275127e+002°)
7.94328234724264e+007	(-2.11564190612018e+001dB,-1.51397590203520e+002°)
8.12830516164081e+007	(-2.11096059817107e+001dB,-1.51955989386054e+002°)
8.31763771102652e+007	(-2.10645028338066e+001dB,-1.52506839337590e+002°)
8.51138038202357e+007	(-2.10210606007407e+001dB,-1.53050059790968e+002°)
8.70963589956061e+007	(-2.09792307419420e+001dB,-1.53585581427825e+002°)
8.91250938133725e+007	(-2.09389652535084e+001dB,-1.54113345584354e+002°)
9.12010839355889e+007	(-2.09002167247538e+001dB,-1.54633303935095e+002°)
9.33254300796970e+007	(-2.08629383906958e+001dB,-1.55145418157786e+002°)
9.54992586021414e+007	(-2.08270841804086e+001dB,-1.55649659582200e+002°)
9.77237220955788e+007	(-2.07926087612097e+001dB,-1.56146008825817e+002°)
9.99999999999977e+007	(-2.07594675786811e+001dB,-1.56634455419009e+002°)
1.02329299228073e+008	(-2.07276168925621e+001dB,-1.57114997422293e+002°)
1.04712854805088e+008	(-2.06970138085766e+001dB,-1.57587641038086e+002°)
1.07151930523758e+008	(-2.06676163062869e+001dB,-1.58052400219172e+002°)
1.09647819614316e+008	(-2.06393832630846e+001dB,-1.58509296275992e+002°)
1.12201845430194e+008	(-2.06122744744504e+001dB,-1.58958357484659e+002°)
1.14815362149686e+008	(-2.05862506706297e+001dB,-1.59399618697460e+002°)
1.17489755493950e+008	(-2.05612735298826e+001dB,-1.59833120957411e+002°)
1.20226443461738e+008	(-2.05373056884780e+001dB,-1.60258911118299e+002°)
1.23026877081235e+008	(-2.05143107476094e+001dB,-1.60677041471480e+002°)
1.25892541179414e+008	(-2.04922532774121e+001dB,-1.61087569380519e+002°)
1.28824955169310e+008	(-2.04710988182690e+001dB,-1.61490556924661e+002°)
1.31825673855638e+008	(-2.04508138795881e+001dB,-1.61886070551945e+002°)
1.34896288259162e+008	(-2.04313659362400e+001dB,-1.62274180742652e+002°)
1.38038426460285e+008	(-2.04127234228348e+001dB,-1.62654961683670e+002°)
1.41253754462272e+008	(-2.03948557260217e+001dB,-1.63028490954221e+002°)
1.44543977074589e+008	(-2.03777331749843e+001dB,-1.63394849223301e+002°)
1.47910838816817e+008	(-2.03613270303019e+001dB,-1.63754119959100e+002°)
1.51356124843617e+008	(-2.03456094713419e+001dB,-1.64106389150544e+002°)
1.54881661891244e+008	(-2.03305535823391e+001dB,-1.64451745041067e+002°)
1.58489319246108e+008	(-2.03161333373123e+001dB,-1.64790277874604e+002°)
1.62181009735889e+008	(-2.03023235839621e+001dB,-1.65122079653769e+002°)
1.65958690743752e+008	(-2.02891000266827e+001dB,-1.65447243910095e+002°)
1.69824365246170e+008	(-2.02764392088169e+001dB,-1.65765865486180e+002°)
1.73780082874933e+008	(-2.02643184942720e+001dB,-1.66078040329535e+002°)
1.77827941003888e+008	(-2.02527160486091e+001dB,-1.66383865297893e+002°)
1.81970085860994e+008	(-2.02416108197093e+001dB,-1.66683437975701e+002°)
1.86208713666282e+008	(-2.02309825181121e+001dB,-1.66976856501492e+002°)
1.90546071796320e+008	(-2.02208115971168e+001dB,-1.67264219405819e+002°)
1.94984459975800e+008	(-2.02110792327257e+001dB,-1.67545625459410e+002°)
1.99526231496883e+008	(-2.02017673035069e+001dB,-1.67821173531184e+002°)
2.04173794466948e+008	(-2.01928583704426e+001dB,-1.68090962455768e+002°)
2.08929613085399e+008	(-2.01843356568255e+001dB,-1.68355090910146e+002°)
2.13796208950218e+008	(-2.01761830282599e+001dB,-1.68613657299053e+002°)
2.18776162394950e+008	(-2.01683849728166e+001dB,-1.68866759648763e+002°)
2.23872113856829e+008	(-2.01609265813871e+001dB,-1.69114495508864e+002°)
2.29086765276772e+008	(-2.01537935282771e+001dB,-1.69356961861675e+002°)
2.34422881531987e+008	(-2.01469720520740e+001dB,-1.69594255038922e+002°)
2.39883291901943e+008	(-2.01404489368194e+001dB,-1.69826470645319e+002°)
2.45470891568497e+008	(-2.01342114935138e+001dB,-1.70053703488697e+002°)
2.51188643150952e+008	(-2.01282475419757e+001dB,-1.70276047516337e+002°)
2.57039578276880e+008	(-2.01225453930752e+001dB,-1.70493595757174e+002°)
2.63026799189532e+008	(-2.01170938313572e+001dB,-1.70706440269541e+002°)
2.69153480392685e+008	(-2.01118820980697e+001dB,-1.70914672094137e+002°)
2.75422870333810e+008	(-2.01068998746052e+001dB,-1.71118381211927e+002°)
2.81838293126439e+008	(-2.01021372663651e+001dB,-1.71317656506659e+002°)
2.88403150312654e+008	(-2.00975847870520e+001dB,-1.71512585731744e+002°)
2.95120922666631e+008	(-2.00932333433949e+001dB,-1.71703255481198e+002°)
3.01995172040194e+008	(-2.00890742203074e+001dB,-1.71889751164417e+002°)
3.09029543251351e+008	(-2.00850990664814e+001dB,-1.72072156984512e+002°)
3.16227766016830e+008	(-2.00812998804139e+001dB,-1.72250555919993e+002°)
3.23593656929620e+008	(-2.00776689968640e+001dB,-1.72425029709553e+002°)
3.31131121482583e+008	(-2.00741990737385e+001dB,-1.72595658839756e+002°)
3.38844156139194e+008	(-2.00708830793990e+001dB,-1.72762522535419e+002°)
3.46736850452523e+008	(-2.00677142803873e+001dB,-1.72925698752495e+002°)
3.54813389233567e+008	(-2.00646862295604e+001dB,-1.73085264173279e+002°)
3.63078054770092e+008	(-2.00617927546305e+001dB,-1.73241294203753e+002°)
3.71535229097163e+008	(-2.00590279471006e+001dB,-1.73393862972930e+002°)
3.80189396320552e+008	(-2.00563861515884e+001dB,-1.73543043334010e+002°)
3.89045144994271e+008	(-2.00538619555305e+001dB,-1.73688906867237e+002°)
3.98107170553487e+008	(-2.00514501792566e+001dB,-1.73831523884295e+002°)
4.07380277804103e+008	(-2.00491458664264e+001dB,-1.73970963434120e+002°)
4.16869383470325e+008	(-2.00469442748187e+001dB,-1.74107293310025e+002°)
4.26579518801582e+008	(-2.00448408674644e+001dB,-1.74240580057991e+002°)
4.36515832240155e+008	(-2.00428313041119e+001dB,-1.74370888986052e+002°)
4.46683592150952e+008	(-2.00409114330183e+001dB,-1.74498284174646e+002°)
4.57088189614864e+008	(-2.00390772830536e+001dB,-1.74622828487856e+002°)
4.67735141287186e+008	(-2.00373250561113e+001dB,-1.74744583585451e+002°)
4.78630092322626e+008	(-2.00356511198138e+001dB,-1.74863609935631e+002°)
4.89778819368434e+008	(-2.00340520005038e+001dB,-1.74979966828426e+002°)
5.01187233627260e+008	(-2.00325243765129e+001dB,-1.75093712389647e+002°)
5.12861383991352e+008	(-2.00310650716980e+001dB,-1.75204903595348e+002°)
5.24807460249759e+008	(-2.00296710492354e+001dB,-1.75313596286725e+002°)
5.37031796370239e+008	(-2.00283394056654e+001dB,-1.75419845185392e+002°)
5.49540873857610e+008	(-2.00270673651777e+001dB,-1.75523703908994e+002°)
5.62341325190335e+008	(-2.00258522741288e+001dB,-1.75625224987088e+002°)
5.75439937337142e+008	(-2.00246915957839e+001dB,-1.75724459877265e+002°)
5.88843655355574e+008	(-2.00235829052747e+001dB,-1.75821458981459e+002°)
6.02559586074342e+008	(-2.00225238847648e+001dB,-1.75916271662407e+002°)
6.16595001861466e+008	(-2.00215123188159e+001dB,-1.76008946260223e+002°)
6.30957344480177e+008	(-2.00205460899463e+001dB,-1.76099530109052e+002°)
6.45654229034639e+008	(-2.00196231743748e+001dB,-1.76188069553780e+002°)
6.60693448007579e+008	(-2.00187416379433e+001dB,-1.76274609966755e+002°)
6.76082975391964e+008	(-2.00178996322105e+001dB,-1.76359195764514e+002°)
6.91830970918918e+008	(-2.00170953907101e+001dB,-1.76441870424473e+002°)
7.07945784384120e+008	(-2.00163272253681e+001dB,-1.76522676501578e+002°)
7.24435960074971e+008	(-2.00155935230712e+001dB,-1.76601655644869e+002°)
7.41310241300898e+008	(-2.00148927423820e+001dB,-1.76678848613974e+002°)
7.58577575029164e+008	(-2.00142234103935e+001dB,-1.76754295295483e+002°)
7.76247116628671e+008	(-2.00135841197190e+001dB,-1.76828034719213e+002°)
7.94328234724261e+008	(-2.00129735256105e+001dB,-1.76900105074329e+002°)
8.12830516164078e+008	(-2.00123903432011e+001dB,-1.76970543725329e+002°)
8.31763771102649e+008	(-2.00118333448657e+001dB,-1.77039387227869e+002°)
8.51138038202354e+008	(-2.00113013576968e+001dB,-1.77106671344412e+002°)
8.70963589956058e+008	(-2.00107932610877e+001dB,-1.77172431059721e+002°)
8.91250938133722e+008	(-2.00103079844222e+001dB,-1.77236700596147e+002°)
9.12010839355886e+008	(-2.00098445048627e+001dB,-1.77299513428743e+002°)
9.33254300796966e+008	(-2.00094018452365e+001dB,-1.77360902300174e+002°)
9.54992586021411e+008	(-2.00089790720120e+001dB,-1.77420899235431e+002°)
9.77237220955785e+008	(-2.00085752933647e+001dB,-1.77479535556332e+002°)
1.00000000000000e+009	(-2.00081896573273e+001dB,-1.77536841895819e+002°)
