time	V(a)
5.008769097298522e-001	-6.749259e-001
5.009378975785314e-001	-3.679362e-001
5.009905924371940e-001	-5.747398e-002
5.010434063943722e-001	2.627688e-001
5.010922251752010e-001	5.321091e-001
5.011498068766084e-001	7.927139e-001
5.011852239599466e-001	9.115519e-001
5.012066224251267e-001	9.598647e-001
5.012225390159751e-001	9.824058e-001
5.012402858032740e-001	9.944522e-001
5.012613856240572e-001	9.928496e-001
5.012835333223846e-001	9.702808e-001
5.013194473859436e-001	8.884360e-001
5.013767108871471e-001	6.757858e-001
5.014378068525250e-001	3.684488e-001
5.014903284019797e-001	5.909553e-002
5.015429657997080e-001	-2.602133e-001
5.015916124515281e-001	-5.290409e-001
5.016491168870044e-001	-7.899984e-001
5.016850277355752e-001	-9.109595e-001
5.017064782650500e-001	-9.596063e-001
5.017224306283654e-001	-9.822864e-001
5.017401542753893e-001	-9.943919e-001
5.017613365815988e-001	-9.928599e-001
5.017834535441172e-001	-9.704053e-001
5.018193185873984e-001	-8.888166e-001
5.018765087310739e-001	-6.766591e-001
5.019377148788426e-001	-3.689684e-001
5.019900610969115e-001	-6.073755e-002
5.020425197589056e-001	2.576232e-001
5.020909922183867e-001	5.259264e-001
5.021484175754486e-001	7.872331e-001
5.021848282125394e-001	9.103560e-001
5.022063317185402e-001	9.593427e-001
5.022223204606455e-001	9.821646e-001
5.022400206108302e-001	9.943301e-001
5.022612867381181e-001	9.928703e-001
5.022833724621196e-001	9.705317e-001
5.023191876786656e-001	8.892029e-001
5.023763032346374e-001	6.775457e-001
5.024376216597862e-001	3.694950e-001
5.024897905501627e-001	6.239988e-002
5.025420683209632e-001	-2.549985e-001
5.025903645464620e-001	-5.227656e-001
5.026477089782462e-001	-7.844175e-001
5.026846253635313e-001	-9.097411e-001
5.027061827674949e-001	-9.590740e-001
5.027222084999495e-001	-9.820404e-001
5.027398847952223e-001	-9.942666e-001
5.027612360879847e-001	-9.928808e-001
5.027832900672024e-001	-9.706598e-001
5.028190546446599e-001	-8.895948e-001
5.028760943728237e-001	-6.784456e-001
5.029375271990647e-001	-3.700285e-001
5.029895167944468e-001	-6.408231e-002
5.030416115425127e-001	2.523395e-001
5.030897295170204e-001	5.195588e-001
5.031469911426442e-001	7.815515e-001
5.031844191632828e-001	9.091148e-001
5.032060313953701e-001	9.588000e-001
5.032220947346054e-001	9.819137e-001
5.032397468156769e-001	9.942014e-001
5.032611846261108e-001	9.928914e-001
5.032832063510574e-001	9.707896e-001
5.033189194717135e-001	8.899924e-001
5.033758821228136e-001	6.793588e-001
5.034374315018970e-001	3.705688e-001
5.034892398672333e-001	6.578464e-002
5.035411494881611e-001	-2.496466e-001
5.035890872223792e-001	-5.163061e-001
5.036462641273908e-001	-7.786348e-001
5.036842095887525e-001	-9.084769e-001
5.037058775873167e-001	-9.585207e-001
5.037219791542374e-001	-9.817845e-001
5.037396066609150e-001	-9.941344e-001
5.037611323479980e-001	-9.929022e-001
5.037831213063357e-001	-9.709213e-001
5.038187821477020e-001	-8.903956e-001
5.038756664641828e-001	-6.802856e-001
5.039373345750924e-001	-3.711161e-001
5.039889598109413e-001	-6.750660e-002
5.040406822308027e-001	2.469200e-001
5.040884377663426e-001	5.130078e-001
5.041455280032848e-001	7.756673e-001
5.041839966193360e-001	9.078273e-001
5.042057213303338e-001	9.582359e-001
5.042218617498812e-001	9.816527e-001
5.042394643214069e-001	9.940656e-001
5.042610792497890e-001	9.929130e-001
5.042830349267301e-001	9.710547e-001
5.043186426621785e-001	8.908045e-001
5.043754473791128e-001	6.812257e-001
5.044372364271482e-001	3.716701e-001
5.044886766731526e-001	6.924941e-002
5.045402902560233e-001	-2.446325e-001
5.045878612102192e-001	-5.100735e-001
5.046448874027533e-001	-7.730678e-001
5.046838153896478e-001	-9.072706e-001
5.047055883948899e-001	-9.579929e-001
5.047217618812198e-001	-9.815401e-001
5.047393432634807e-001	-9.940065e-001
5.047610340862825e-001	-9.929222e-001
5.047829614546052e-001	-9.711679e-001
5.048185240148374e-001	-8.911517e-001
5.048752609985773e-001	-6.820245e-001
5.049371531847734e-001	-3.721462e-001
5.049884027223426e-001	-7.094152e-002
5.050401625246317e-001	2.438973e-001
5.050875434560913e-001	5.084598e-001
5.051445873252767e-001	7.718255e-001
5.051837488455810e-001	9.070538e-001
5.052055395913832e-001	9.579035e-001
5.052217252202473e-001	9.814987e-001
5.052392988290820e-001	9.939846e-001
5.052610175080161e-001	9.929256e-001
5.052829344848928e-001	9.712094e-001
5.053184804613742e-001	8.912791e-001
5.053751925755642e-001	6.823175e-001
5.054371226838246e-001	3.723458e-001
5.054881653189824e-001	7.241155e-002
5.055400516023383e-001	-2.432648e-001
5.055872325086350e-001	-5.068794e-001
5.056443023924092e-001	-7.706397e-001
5.056836885581337e-001	-9.068548e-001
5.057054953801297e-001	-9.578224e-001
5.057216920103458e-001	-9.814612e-001
5.057392585798166e-001	-9.939649e-001
5.057610024907514e-001	-9.929286e-001
5.057829100545709e-001	-9.712469e-001
5.058184410082703e-001	-8.913944e-001
5.058751305915685e-001	-6.825828e-001
5.059370950805138e-001	-3.725319e-001
5.059879221752187e-001	-7.391741e-002
5.060399387057085e-001	2.426215e-001
5.060869115778125e-001	5.052462e-001
5.061440094538185e-001	7.694178e-001
5.061836268577220e-001	9.066508e-001
5.062054501362776e-001	9.577394e-001
5.062216580261637e-001	9.814227e-001
5.062392173944280e-001	9.939445e-001
5.062609871237666e-001	9.929318e-001
5.062828850552550e-001	9.712853e-001
5.063184006357840e-001	8.915123e-001
5.063750671604970e-001	6.828542e-001
5.064370668597750e-001	3.727230e-001
5.064876699528109e-001	7.547949e-002
5.065398224409319e-001	-2.419109e-001
5.065868650891868e-001	-5.050022e-001
5.066439053801588e-001	-7.690110e-001
5.066835827118570e-001	-9.065242e-001
5.067054177671009e-001	-9.576799e-001
5.067216337134356e-001	-9.813952e-001
5.067391879312785e-001	-9.939299e-001
5.067609761302749e-001	-9.929340e-001
5.067828671707853e-001	-9.713128e-001
5.068183717530627e-001	-8.915966e-001
5.068750217798788e-001	-6.830483e-001
5.069370466863489e-001	-3.728728e-001
5.069874195925052e-001	-7.703069e-002
5.070397077929826e-001	2.411830e-001
5.070869795307079e-001	5.055739e-001
5.071439148703955e-001	7.690935e-001
5.071835504808127e-001	9.064475e-001
5.072053941354305e-001	9.576365e-001
5.072216159639619e-001	9.813750e-001
5.072391664224929e-001	9.939192e-001
5.072609681046231e-001	9.929356e-001
5.072828541144461e-001	9.713328e-001
5.073183506674204e-001	8.916582e-001
5.073749886491883e-001	6.831900e-001
5.074370319671600e-001	3.729946e-001
5.074871710133324e-001	7.857128e-002
5.075395947994046e-001	-2.404647e-001
5.075870959125680e-001	-5.061553e-001
5.076439275372890e-001	-7.691887e-001
5.076835193814433e-001	-9.063741e-001
5.077053713344397e-001	-9.575946e-001
5.077215988387609e-001	-9.813557e-001
5.077391456707971e-001	-9.939089e-001
5.077609603613491e-001	-9.929372e-001
5.077828415174699e-001	-9.713522e-001
5.078183303235064e-001	-8.917176e-001
5.078749566832413e-001	-6.833267e-001
5.079370177725003e-001	-3.730678e-001
5.079871680324373e-001	-7.858847e-002
5.080395936196435e-001	2.404204e-001
5.080873134031081e-001	5.072560e-001
5.081440798694218e-001	7.698455e-001
5.081835347274303e-001	9.064396e-001
5.082053825854755e-001	9.576153e-001
5.082216072890622e-001	9.813652e-001
5.082391559104915e-001	9.939139e-001
5.082609641821964e-001	9.929364e-001
5.082828477333339e-001	9.713427e-001
5.083183403620428e-001	8.916882e-001
5.083749724566590e-001	6.832592e-001
5.084370247749372e-001	3.729869e-001
5.084874090423216e-001	7.709412e-002
5.085397032847981e-001	-2.410451e-001
5.085876260388281e-001	-5.088441e-001
5.086443665822598e-001	-7.710401e-001
5.086835954000312e-001	-9.066402e-001
5.087054270702904e-001	-9.576970e-001
5.087216407010574e-001	-9.814031e-001
5.087391963990410e-001	-9.939341e-001
5.087609792898481e-001	-9.929334e-001
5.087828723108563e-001	-9.713050e-001
